Id,Source,Translation,Comment
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Přátelští bojovníci jsou členové odboje nebo podporující civilisté, kteří se rozhodli zúčastnit se boje. Objeví se během <b>bojů</b> nad různými zajímavými body, jako jsou města, vojenské základny, továrny a další. Jsou autonomní a nemůžete je přímo ovládat, ale budou bojovat po vašem boku s nepřítelem. Jejich přítomnost však závisí na vašich akcích, protože každý bojovník musí být vybaven zbraněmi a municí, a to zase vyžaduje <b>zásoby</b>.<br/><br/>Přátelští bojovníci spotřebovávají zásoby uložené v <b>úkrytech</b>. Pokud se v místě, o které se bojuje, nachází úkryt - například město - pak se bojovníci objeví a budou si brát zásoby pouze z tohoto konkrétního úkrytu. V opačném případě - při útoku na továrny nebo vojenské základny - jsou zásoby spotřebovávány ve všech úkrytech odboje, včetně velitelství. Zásoby uložené na operačních základnách odboje (FOB, vojenské základny) a v kontrolovaných továrnách se neberou v úvahu.",
JWK-FM-Header-Acquiring,Acquiring,Získání,
JWK-FM-Header-Building,Building,Budova,
JWK-FM-Header-Character,Character,Postava,
JWK-FM-Header-Control,Control,Kontrola,
JWK-FM-Header-Defeat,Defeat,Porážka,
JWK-FM-Header-Economy,Economy,Ekonomika,
JWK-FM-Header-Enemies,Enemies,Nepřátelé,
JWK-FM-Header-FOBs,Forward Operating Bases,Předsunuté operační základny,
JWK-FM-Header-Factions,Factions,Frakce,
JWK-FM-Header-GameProgress,Campaign progress,Průběh kampaně,
JWK-FM-Header-Gameplay,Gameplay,Hra,
JWK-FM-Header-Healing,Healing,Léčení,
JWK-FM-Header-Heat,Heat,Teplo,
JWK-FM-Header-HqHideouts,HQ hideouts,Úkryty velitelství,
JWK-FM-Header-Icons,Icons,Ikony,
JWK-FM-Header-Income,Income,Příjmy,
JWK-FM-Header-Management,Management,Management,
JWK-FM-Header-Maps,Scenarios,Scénáře,
JWK-FM-Header-MethodsOfEarning,Earning methods,Způsoby výdělku,
JWK-FM-Header-MilitaryBases,Military bases,Vojenské základny,
JWK-FM-Header-Miscellaneous,Miscellaneous,Různé,
JWK-FM-Header-OperatingBase,Operating base,Provozní základna,
JWK-FM-Header-OperatingBases,Operating bases,Provozní základny,
JWK-FM-Header-OtherSettings,Other settings,Další nastavení,
JWK-FM-Header-Phases,Phases,Fáze,
JWK-FM-Header-Placement,Placement,Umístění,
JWK-FM-Header-PreGame,Pre game,Před hrou,
JWK-FM-Header-Presets,Presets,Předvolby,
JWK-FM-Header-Requirements,Requirements,Požadavky,
JWK-FM-Header-ResourceProduction,Resource production,Produkce zdrojů,
JWK-FM-Header-Settings,Settings,Nastavení,
JWK-FM-Header-Start,Start,Start,
JWK-FM-Header-Threat,Threat,Hrozba,
JWK-FM-Header-TownHideouts,Town hideouts,Městské úkryty,
JWK-FM-Header-Towns,Towns,Města,
JWK-FM-Header-Transferring,Transferring,Přenos,
JWK-FM-Header-Travel,Travel,Cestování,
JWK-FM-Header-Vehicles,Vehicles,Vozidla,
JWK-FM-Header-Victory,Victory,Victory,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Helipady nabízejí jedno parkovací místo, na které lze přiřadit vrtulníky, a jinak jsou funkčně totožné s garážemi.<br/><br/>Kromě běžných helipadů umožňují vojenské základny postavit <b>servisní helipad</b>, který lze použít k opravě vrtulníků.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations - typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Úkryty velitelství jsou zřizovány na bezpečnějších místech - obvykle v odlehlých domech mimo hustě obydlené oblasti nebo v malých odlehlých osadách. Slouží jako zásobovací a vyzvedávací místa pro různé odbojové operace a fungují jako shromaždiště, kde lze <b>nabírat žoldnéřské bojovníky</b>.<br/><br/>Na světě je vždy jeden úkryt HQ. Pokud jej však ohrozíte, přestane fungovat a musí být přemístěn. Tento proces může trvat několik hodin, během nichž bude velitelství nepřístupné. Veškeré zásoby, které jsou v něm uloženy, budou během přesunu ztraceny, proto dbejte na to, abyste přesun nevyvolali.<br/><br/>Poloha velitelství se na mapě nezobrazuje automaticky. Chcete-li zjistit jeho polohu, musíte na velitelství zavolat telefonem nebo se s ním spojit rádiem a poté se vydat na souřadnice, které vám sdělí.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they're not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Úkryty jsou bezpečná místa, která odboj využívá ke schůzkám a tajné komunikaci. V každém úkrytu se můžete setkat s <b>důstojníkem odboje</b> - vaším hlavním kontaktem pro všechny konspirační záležitosti. Promluvte si s ním a získejte nové úkoly. Mějte na paměti, že nemají zrovna v lásce přitahování pozornosti úřadů, takže se vyhněte jejich návštěvě, když máte <b>na sobě horko</b>.<br/><br/> Úkrytoví důstojníci také nabízejí zbraně, munici a další válečný materiál - vše je k dispozici výměnou za peníze.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","Jakmile bude mít hnutí odporu dostatečnou místní podporu pro své operace, zřídí si úkryty ve městech. Totéž platí i opačně - pokud ztratíte příliš velkou podporu, operace odboje se stanou neudržitelnými a úkryt bude rozpuštěn. Udržování sítě úkrytů je velmi důležité, protože každý další úkryt znamená více skladovacích prostor pro zásoby, které slouží k vyzbrojování vašich bojovníků během bojů.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Existuje mnoho oblastí, do kterých je civilním osobám vstup zakázán. Hráči, kteří budou v těchto oblastech spatřeni, budou okamžitě zastřeleni a pronásledováni. V závislosti na nastavení budou tyto oblasti na mapě označeny červeně a/nebo se při vstupu do nich na vašem HUD zobrazí ikona stavu. Není třeba zběsile kontrolovat mapu, abyste do nich náhodou nevstoupili - obvykle jsou oplocené a doprovázejí vojenské základny, stanoviště, továrny a další vojenské nebo strategické body zájmu.<br/><br/>V nelegálních zónách je povolena přítomnost vojenského personálu. Můžete se <b>zamaskovat</b> do nepřátelské uniformy a volně se tak pohybovat po okolí.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","Hlavní zásadou návrhu je, aby hra byla poutavá a náročná a zároveň nebyla pro hráče extrémně trestající. K obsazení celé mapy budete muset přemýšlet strategicky. Dobře se připravte a moudře si vybírejte souboje, jinak se rychle dostanete do bezvýchodné situace. Na druhou stranu vás náhlá smrt kvůli zbloudilé kulce nebo nešťastnému zásahu minometem nevrátí o hodiny hraní zpět.<br/><br/>S ohledem na to můžete z tohoto herního režimu vytěžit maximum, pokud jej budete hrát s chillim / lehkým roleplay přístupem.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters je perzistentní kampaň v otevřeném světě určená pro jednoho hráče i kooperativní hraní. Jako hráči převezmete kontrolu nad <b>bojovníky za svobodu</b> a zahájíte povstání proti okupantům. Vaším cílem je osvobodit celou mapu převzetím kontroly nad několika body zájmu, a to jak civilními, tak vojenskými.<br/><br/>Ujistěte se, že jste si přečetli všechny části <b>Příručky k poli</b>, protože tento mod zavádí do hry několik nových mechanik.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","Základní balíček <b>Freedom Fighters</b> obsahuje jeden scénář pro každou z vanilla map:<br/><br/>- <b>Arland</b>: doporučeno pro nové hráče jako úvodní scénář. Jeho dokončení vyžaduje mnohem méně času než Everon, proto je dobrým testovacím polem pro naučení se herního režimu a dělání chyb nebo vyzkoušení nastavení obtížnosti předtím, než se pustíte do větších map.<br/><br/>- <b>Everon</b>: hlavní scénář s dostatečně velkou mapou, abyste mohli plně využít všechny funkce a mechaniky. Mějte na paměti, že její dokončení může trvat týdny nebo měsíce!<br/><br/>V budoucnu hodláme vydat více integrací s vynikajícími komunitními mapami.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,Naskenujte níže uvedený kód a připojte se k oficiální komunitě Discord.,
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Jakmile jsou civilisté jednou přesvědčeni, aby podpořili odboj, sami svůj názor nezmění. Nezapomeňte, že každý příznivec se stále může stát nepřátelským, pokud mu k tomu dáte dostatečně dobrý důvod. Na rozdíl od příznivců se civilisté v reakci na vaše akce obvykle okamžitě změní na nepřátelské. V takovém případě nemůžete pro změnu jejich názoru udělat nic jiného než čekat.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Zdravotnické stany nabízejí rychlejší regeneraci pro <b>bojovníky za svobodu</b>, kteří v nich pobývají. Jsou také zdrojem lékařských předmětů, jako jsou obvazy nebo adrenalin, které lze získat utracením zdrojů ve stanu.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Aby mohl odboj převzít kontrolu, musí vyhrát <b>boj</b> o základnu. <b>Boj</b> lze zahájit interakcí s vlajkovým stanovištěm vojenské základny.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Vojenské základny jsou páteří nepřátelské okupace oblasti. Všechny základny musí odboj ovládnout, aby dosáhl vítězství, ale pozor, jsou silně střežené a nepřítel nad nimi kontrolu jen tak nepustí.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Jakmile je vojenská základna pod kontrolou odboje, stává se <b>operační základnou odboje</b>, což znamená, že odboj může v její oblasti zahájit výstavbu. Více informací naleznete v příslušné části polní příručky.",
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Mise můžete získat po rozhovoru s <b>důstojníkem odboje</b>. Mise jsou společné pro všechny hráče ve hře a nezáleží na tom, který hráč je přijme nebo nahlásí. Pokud je mise oceněna penězi, částka se automaticky rozdělí mezi všechny ingame hráče.<br/><br/>Mise a jejich průběh jsou v každé fázi plně perzistentní. Je dobré se po připojení k existující online relaci podívat do deníku a zjistit, zda již nejsou nějaké započaté mise.",
JWK-FM-Money-Intro,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.<br/><br/>You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.<br/><br/>Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","<b>Peníze</b> hýbou světem a ve hře <b>Freedom Fighters</b> tomu není jinak. Budete je potřebovat k nákupu vybavení, zásob, najímání podřízených a rozšiřování svých základen. Množství vlastněných peněz můžete kdykoli zkontrolovat otevřením nabídky inventáře.<br/><br/>Měnu používanou při běhu můžete zvolit během nastavení hry. Zvolený formát měny nemá žádný vliv na hratelnost a jedná se čistě o kosmetickou/role-playingovou změnu.<br/><br/>Vaše peníze jsou virtuální, což znamená, že ve hře není žádná položka peněženky a váš zůstatek je vázán na váš hráčský profil. Co se stane s vaším zůstatkem v případě smrti vaší postavy, závisí na nastavení obtížnosti - od žádného postihu, přes fixní poplatek až po úplnou ztrátu.",
JWK-FM-Money-MethodsOfEarning,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.<br/><br/>If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Existuje více způsobů, jak vydělat peníze, ale sbírání nepřátelských psích známek a jejich odevzdávání odboji je nejvděčnější. Můžete také prodávat vybavení uloupené nepříteli.<br/><br/>Jestliže jste extrémně zoufalí, můžete zkusit vydírat bezbranné civilisty. To by mělo být vaše poslední možnost, protože je to obrátí proti vám nepřátelsky a vy přijdete o jejich těžce vydobytou podporu.",
JWK-FM-Money-Transferring,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Peníze můžete převést jinému bojovníkovi za svobodu tak, že v radiálním menu vyberete možnost <b>Převést peníze</b>. Abyste tak mohli učinit, musíte se nacházet v bezprostřední blízkosti příjemce. Po odeslání peněz obdrží příjemce oznámení, ve kterém bude uvedeno jméno odesílatele a částka přijatých peněz.",
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b>frakce hráčů</b>: frakce odporu. Nepravidelné síly, které budou používat kombinaci vybavení vlastní a spojenecké frakce.<br/>- <b>nepřátelská frakce</b>: frakce okupantů. Pravidelná a organizovaná armáda, která ovládá všechny významné body na mapě a nemá nouzi o prostředky.<br/>- <b>spojenecká frakce</b>: vnější síla, která dodává odboji politickou a vojenskou pomoc. Není přímo přítomna ve světě, ale odboj může mít přístup k některým jejím zbraním a vozidlům.<br/>- <b>civilní frakce</b>: místní obyvatelstvo, přítomné ve městech a nevojenských zařízeních. V závislosti na událostech ve světě se konkrétní postavy mohou stát příznivci odboje nebo okupačních sil a zapojit se do nich.<br/><br/>Vzhledem k mnoha dalším funkcím není <b>Freedom Fighters</b> automaticky kompatibilní s modifikovanými frakcemi. V základní verzi můžete hrát za <b>FIA</b> a v rolích spojenecké a okupační frakce si můžete vybrat mezi <b>USA</b> a <b>USSR</b>. V budoucnu bude přidána podpora pro vynikající frakce vytvořené komunitou.",
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.","Ať už hru spustíte prostřednictvím scénáře pro jednoho hráče, hostujete místní server nebo si založíte dedikovaný server, nová hra <b>Freedom Fighters</b> se spouští pomocí herního uživatelského rozhraní. Podporovány jsou všechny tři způsoby hraní. Navíc můžete libovolně přepínat mezi hrou pro jednoho hráče a lokálně hostovaným serverem - váš postup v kampani se plynule přenese.",
JWK-FM-NewGame-OtherSettings,You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,"Můžete také změnit zobrazovaný formát herní měny podle svých představ. Jedná se o čistě kosmetickou funkci, která nemá žádný vliv na skutečné herní mechanismy.",
JWK-FM-NewGame-PreGame,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.<br/><br/>During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings cannot be changed later.</b> Ability to change difficulty settings during a campaign will be added in future.","Pokud nejsou k dispozici žádná uložená data, zobrazí se všem připojujícím se hráčům obrazovka <b>před hrou</b>. Pokud hrajete na vyhrazeném serveru, musíte se přihlásit jako správce, abyste mohli hru nakonfigurovat a spustit. Pro jednotlivé hráče a místní hostitele je tato funkce automatická.<br/><br/>Během předehry můžete vybrat konfiguraci frakcí a několik možností obtížnosti. <b>Nastavení a nastavení obtížnosti nelze později měnit.</b> Možnost měnit nastavení obtížnosti během kampaně bude přidána v budoucnu.",
JWK-FM-OB-CommandPosts-Intro,"Command post enables you to have an <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","Velitelské stanoviště umožňuje mít na místě <b>důstojníka odboje</b>, který vám umožní předávat psí známky, přijímat plakáty nebo plnit úkoly na vaší operační základně, aniž byste museli cestovat do úkrytu.",
JWK-FM-OB-Overview-FOBs,"FOBs can be established by resistance members using entrenchment tool, via placement menu. They need to be placed in sufficient distance from enemy controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.<br/><br/>FOBs are field bases and as such, offer less capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","FOB mohou členové odboje vytvořit pomocí nástroje pro zakopání, a to prostřednictvím nabídky umístění. Je třeba je umístit v dostatečné vzdálenosti od objektů kontrolovaných nepřítelem, měst a dalších zájmových bodů. Pro předběžné naplánování umístění můžete použít mapový nástroj <b>Umístění FOB</b>.<br/><br/>FOB jsou polní základny a jako takové nabízejí menší možnosti než <b>vojenské základny</b> a jejich výzbroj a sortiment vybavení je omezen na prostředky odboje. Mohou však být zřízeny velmi brzy, dříve než je odpor dostatečně silný na to, aby vojenskou základnu obsadil, a/nebo mohou být umístěny na velmi výhodných místech.",
JWK-FM-OB-Overview-Intro,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.<br/><br/>There are two types of operating bases, as described below.","Operační základny jsou místa, kde mohou členové odboje stavět budovy a opevnění, skladovat zdroje, provozovat garáže, opravovat a doplňovat palivo do vozidel a další. Pokud je v ní uložen dostatek zdrojů, může být operační základna použita jako <b>místo odpočinku</b>.<br/><br/>Existují dva typy operačních základen, jak je popsáno níže.",
JWK-FM-OB-Overview-MilitaryBases,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.<br/><br/>They are somewhat complimentary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","<b>Vojenské základny</b> jsou existující místa na světě, která ovládá nepřítel. Po jejich obsazení je lze využít jako <b>operační základny</b>.<br/><br/>Jsou do jisté míry komplementární k <b>FOB</b>, protože nabízejí více možností za cenu jejich pevného umístění. Stíhači zde najdou běžné armádní vybavení <b>spojeneckých sil</b> a více možností výstavby.",
JWK-FM-Ownership-Intro,"Various items in the world can be <b>owned</b> by <b>freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at resistance base.","<b>Bojovníci za svobodu</b> mohou ve světě vlastnit různé předměty - například kontejnery umístěné na operačních základnách a vozidla nalezená ve světě. <b>Vlastník</b> může předmět uzamknout a omezit tak přístup ostatních hráčů. Stav uzamčení i vlastnictví přetrvává. To je užitečné, pokud chcete mít své osobní věci v bezpečí nebo zajistit, aby žádný bezohledný řidič neunesl vaše cenné vozidlo na základně odporu.",
JWK-FM-Ownership-Management,"To acquire ownership over an item, it must have no prior owner. In that case, you will see an <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.<br/><br/>Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Abyste mohli nabýt vlastnictví k předmětu, nesmí mít žádného předchozího vlastníka. V takovém případě se u položky zobrazí akce <b>Přihlásit vlastnictví</b>. Stačí ji použít a prohlásit předmět za svůj. Pokud umisťujete předměty a předmět může být vlastněn, automaticky nad ním převezmete vlastnictví.<br/><br/>Někdy také můžete chtít předat vlastnictví jinému hráči, například pokud stavíte kontejnery pro svou družinu. V takovém případě můžete použít akci <b>Zbavit se vlastnictví</b> a předmět uvolnit. Poté se o něj může přihlásit kterýkoli jiný hráč. Vzdání se předmětu jej také automaticky odemkne.",
JWK-FM-Phones-Intro,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.",Pomocí telefonního seznamu nebo ruční volbou čísla lze volat na známé kontakty. Po interakci s telefonem se zobrazí radiální nabídka umožňující zvolit preferovanou metodu.,
JWK-FM-Ports-Intro,"Ports can be used to import <b>supplies</b> from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.<br/><br/>Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.","Přístavy lze využít k dovozu <b>zásob</b> ze zahraničí, což je základní zdroj představující různé komodity nezbytné pro každodenní život i rozvoj vašich zařízení. Zásoby lze nakoupit za peníze po interakci se značkou skladovací oblasti. Každý přístav má omezený sklad zásob, ale po několika dnech by měly být zásoby doplněny. Přístavní sklady jsou na sobě nezávislé a doplňují se nezávisle na sobě.<br/><br/>Po zakoupení zásob se umístí do oblasti vyzvednutí. Nemějte obavy, pokud se vám nepodaří odvézt všechno zboží najednou - tyto zásoby jsou zabezpečené a budou čekat na vyzvednutí po vašem návratu.",
JWK-FM-Posters-Acquiring,Posters can be obtained from resistance officers using relevant dialogue option.,Plakáty lze získat od příslušníků odboje pomocí příslušné možnosti dialogu.,
JWK-FM-Posters-GameProgress,"Postering all spots is not required to finish the campaign, but is required to reach 100% completion.","Uveřejnění všech spotů není podmínkou pro dokončení kampaně, ale je nutné pro dosažení 100 % dokončení.",
JWK-FM-Posters-Intro,"Placing up posters is a very effective early method to raise awareness about your revolution and gain support. It's more time effective than personal agitation, as you can reach many people with a single poster.<br/><br/>There is a trade off however, as the amount of posters - and thus the support you can generate this way - is limited. As the posters are meant to be visible - they are also visible to enemy forces too, and will raise the local threat level.","Vylepování plakátů je velmi účinnou metodou, jak na začátku zvýšit povědomí o vaší revoluci a získat podporu. Je to časově efektivnější než osobní agitace, protože jedním plakátem můžete oslovit mnoho lidí.<br/><br/>Je tu však určitý kompromis, protože množství plakátů - a tedy i podpora, kterou můžete tímto způsobem získat - je omezené. Vzhledem k tomu, že plakáty mají být viditelné - jsou viditelné i pro nepřátelské síly a zvýší místní úroveň ohrožení.",
JWK-FM-Posters-Placement,"To place a poster, you need to equip it in your left hand (just like any other item). You will see a ghost of the poster in front of you. The ghost color will change to gray if the placement is valid, and yellow if it cannot be placed.<br/><br/>Posters can be only attached to specific objects (usually boards, signs, cabinets, advertising columns and similar), which are marked on your map with a posterable icon. Once an item has been postered, the icon is removed.<br/><br/>Distributing propaganda is a crime, and doing it within enemy sight will make you <b>wanted</b>.","Chcete-li umístit plakát, musíte jej vzít do levé ruky (stejně jako jakýkoli jiný předmět). Před sebou uvidíte ducha plakátu. Barva přízraku se změní na šedou, pokud je umístění platné, a na žlutou, pokud jej nelze umístit.<br/><br/>Plakáty lze připevnit pouze na určité objekty (obvykle tabule, cedule, skříně, reklamní sloupy a podobně), které jsou na vaší mapě označeny ikonou plakátovatelnosti. Jakmile je předmět vylepen, ikona se odstraní.<br/><br/>Rozšiřování propagandy je zločin a pokud ho budete provádět na dohled od nepřítele, budete <b>hledáni</b>.",
JWK-FM-PublicTransport-Intro,"Public transport can be used to quickly travel around the map. You can use <b>buses</b> to travel on roads and <b>ferries</b> to navigate the water bodies. Every passenger has to buy a ticket each time they travel, price of which depends on the distance traveled. Sometimes certain stops may become temporarily unavailable, for example due to ongoing battles or administrative decisions of the authorities.<br/><br/>To travel, you have to appear as a civilian and cannot be <b>wanted</b>.","K rychlému cestování po mapě lze využít veřejnou dopravu. K cestování po silnicích můžete použít <b>autobusy</b> a k plavbě po vodních plochách <b>námořní trajekty</b>. Každý cestující si musí při každé cestě koupit jízdenku, jejíž cena závisí na ujeté vzdálenosti. Někdy se může stát, že některé zastávky budou dočasně nedostupné, například kvůli probíhajícím bojům nebo správním rozhodnutím úřadů.<br/><br/>Chcete-li cestovat, musíte vystupovat jako civilní osoba a nesmíte být <b>chtěný</b>.",
