Id,Source,Translation,Comment
JWK-FM-Construction-Building,"Buildable structures cost resources, which are taken from the location storage. <b>Right now raised structures cannot be moved or removed.</b> Structures belong to the resistance in general and are not linked to the specific person constructing them.","Estruturas construídas consomem recursos, que são retirados do armazenamento do local. <b>No momento, estruturas erguidas não podem ser movidas ou removidas.</b> As estruturas pertencem à resistência em geral e não estão ligadas à pessoa que as construiu.",
JWK-FM-Construction-Intro,"Construction includes placement of various items in the world and building structures. Both these actions are available via <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at <b>operating bases</b> controlled by the resistance.","A construção inclui a colocação de vários itens no mundo e a edificação de estruturas. Ambas as ações estão disponíveis pelo <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> <b>menu radial</b>, mas só aparecem se seu personagem estiver equipado com uma <b>pá de trincheira</b>. Além disso, a construção só é possível em <b>bases operacionais</b> controladas pela resistência.",
JWK-FM-Construction-Placement,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages). <b>Right now placed items cannot be moved or removed.</b>","Objetos posicionáveis são adereços menores que são pagos em dinheiro por quem os coloca. Se um item puder ser possuído, ele será automaticamente vinculado à pessoa que o colocou (por exemplo: armazenamentos de itens). <b>No momento, itens posicionados não podem ser movidos ou removidos.</b>",
JWK-FM-DifficultySettings-Intro,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Right now those settings can only be adjusted when starting a new campaign.","Ao iniciar um novo jogo, você pode modificar várias configurações para ajustar a dificuldade e as mecânicas ao seu estilo de jogo. Embora sejam chamadas de configurações de dificuldade, algumas escolhas são mais uma questão de preferência. No momento, essas opções só podem ser ajustadas ao iniciar uma nova campanha.",
JWK-FM-DifficultySettings-Presets,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.<br/><br/>If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.","Você pode alterar rapidamente todas as configurações escolhendo um dos presets predefinidos. Selecionar um preset não impede de ajustar outras opções — se você mudar qualquer configuração, o seletor de presets mudará automaticamente para <b>Personalizado</b>, mantendo as outras opções do preset. Assim, você pode usar qualquer preset como ponto de partida.<br/><br/>Se esta for sua primeira partida, recomendamos o preset <b>Normal</b> para uma experiência equilibrada, conforme planejado.",
JWK-FM-DonatingSupplies-Intro,"Free stuff is an excellent method to gain supporters, whether you are a politician, or... a politician-to-be. If you win the revolution, of course. The downside is that you actually have to bring the stuff to the table. But here comes the good news - when it's free, nobody will ask you how you got it.<br/><br/>Donating supplies is a rather expensive method, unless you have a surplus of your own production. Supplies are also vital to your own operations, so giving them away in the early stages of the revolution may not be the best choice.<br/><br/>There is no limit as to how many supplies and how often you can donate to a specific town, but many donations over a short period of time will stop having an effect on the support. It's best to diversify and distribute the supplies evenly to many towns in a concurrent manner. Donation effects wear out after some time, so you can come back and donate another shipment later.<br/><br/>Load your vehicle with supplies and drive to the exact location of the town marker, as shown on your map. Come to a full stop once you are within 50 meters from the marker. A prompt should appear, and the donation option will be available in the radial menu.","Coisas grátis são um excelente método para conquistar apoiadores, seja você um político, ou... um futuro político. Se vencer a revolução, claro. O lado ruim é que você realmente precisa entregar as coisas. Mas aí vem a boa notícia: quando é de graça, ninguém pergunta de onde veio.<br/><br/>Doar suprimentos é um método caro, a menos que você tenha produção própria sobrando. Suprimentos também são vitais para suas operações, então doar logo no início pode não ser a melhor escolha.<br/><br/>Não há limite de quantos suprimentos ou quantas vezes pode doar para uma cidade, mas muitas doações em pouco tempo param de surtir efeito. O ideal é diversificar e distribuir os suprimentos de forma equilibrada entre várias cidades ao mesmo tempo. Os efeitos da doação somem com o tempo, então você pode voltar e doar novamente depois.<br/><br/>Carregue seu veículo com suprimentos e vá até o local exato do marcador da cidade, como mostra o mapa. Pare totalmente a até 50 metros do marcador. Um aviso deve aparecer, e a opção de doação estará disponível no menu radial.",
JWK-FM-Entry-Appearance,Appearance,Aparência,
JWK-FM-Entry-Battles,Battles,Batalhas,
JWK-FM-Entry-BeingWanted,Being wanted,Estar procurado,
JWK-FM-Entry-CharacterStatus,Character status,Status do personagem,
JWK-FM-Entry-CiviliansOverview,Civilians overview,Visão geral dos civis,
JWK-FM-Entry-Commanding,Commanding,Comando,
JWK-FM-Entry-Construction,Construction,Construção,
JWK-FM-Entry-DifficultySettings,Difficulty settings,Configurações de dificuldade,
JWK-FM-Entry-DonatingSupplies,Donating supplies,Doação de suprimentos,
JWK-FM-Entry-FOBs,FOBs,FOBs,
JWK-FM-Entry-Factories,Factories,Fábricas,
JWK-FM-Entry-FriendlyFighters,Friendly fighters,Combatentes aliados,
JWK-FM-Entry-Hideouts,Hideouts,Esconderijos,
JWK-FM-Entry-HowToLose,How to lose,Como perder,
JWK-FM-Entry-HowToWin,How to win,Como vencer,
JWK-FM-Entry-IllegalZones,Illegal zones,Zonas ilegais,
JWK-FM-Entry-Introduction,Introduction,Introdução,
JWK-FM-Entry-JoinDiscord,Join Discord,Entrar no Discord,
JWK-FM-Entry-LosingSupport,Losing support,Perdendo apoio,
JWK-FM-Entry-MapLegend,Map legend,Legenda do mapa,
JWK-FM-Entry-MapTools,Map tools,Ferramentas do mapa,
JWK-FM-Entry-MilitaryBases,Military bases,Bases militares,
JWK-FM-Entry-Missions,Missions,Missões,
JWK-FM-Entry-Money,Money,Dinheiro,
JWK-FM-Entry-NewGame,New game,Novo jogo,
JWK-FM-Entry-OB-Armories,Armories,Arsenais,
JWK-FM-Entry-OB-CommandPosts,Command posts,Postos de comando,
JWK-FM-Entry-OB-EquipmentStores,Equipment stores,Lojas de equipamentos,
JWK-FM-Entry-OB-FastTravel,Fast travel,Viagem rápida,
JWK-FM-Entry-OB-Garages,Garages,Garagens,
JWK-FM-Entry-OB-Helipads,Helipads,Helipontos,
JWK-FM-Entry-OB-MedicalTents,Medical tents,Tendas médicas,
JWK-FM-Entry-OB-Overview,Operating bases,Bases operacionais,
JWK-FM-Entry-OB-Repair,Repair stations,Estações de reparo,
JWK-FM-Entry-OB-Storages,Storages,Depósitos,
JWK-FM-Entry-Ownership,Ownership,Propriedade,
JWK-FM-Entry-Phones,Phones,Telefones,
JWK-FM-Entry-Ports,Ports,Portos,
JWK-FM-Entry-Posters,Propaganda posters,Cartazes de propaganda,
JWK-FM-Entry-PublicTransport,Public transport,Transporte público,
JWK-FM-Entry-RadarSites,Radar sites,Locais de radar,
JWK-FM-Entry-RadialMenu,Radial menu,Menu radial,
JWK-FM-Entry-Radio,Radio,Rádio,
JWK-FM-Entry-RadioTowers,Radio towers,Torres de rádio,
JWK-FM-Entry-RaisingSupport,Raising support,Aumentando apoio,
JWK-FM-Entry-Recruits,Recruits,Recrutas,
JWK-FM-Entry-ResistanceTraders,Traders,Comerciantes,
JWK-FM-Entry-Respawn,Respawn,Ressurgir,
JWK-FM-Entry-Resting,Resting,Descanso,
JWK-FM-Entry-Saving,Saving and persistence,Salvamento e persistência,
JWK-FM-Entry-Shops,Shops,Lojas,
JWK-FM-Entry-StrategyGuide,Strategy guide,Guia de estratégia,
JWK-FM-Entry-Tips,Tips,Dicas,
JWK-FM-Entry-Towns,Towns,Cidades,
JWK-FM-Entry-Undercover,Undercover,Disfarçado,
JWK-FM-Entry-VictoryAndDefeat,Victory and defeat,Vitória e derrota,
JWK-FM-Entry-VisitWebsite,Visit website,Visitar site,
JWK-FM-EquipmentStores-Intro,"Equipment stores allow to purchase uniforms and non-lethal equipment using resources stored at the base.<br/><br/>Different types of stores can be built, depending on the operating base type:<br/><br/>- <b>Allied equipment store</b> is available at <b>military bases</b> and offers equipment of your supporting faction.<br/><br/>- <b>Field equipment store</b> is available at <b>FOBs</b> and offers equipment of the player faction.","As lojas de equipamentos permitem comprar uniformes e equipamentos não letais usando recursos armazenados na base.<br/><br/>Diferentes tipos de lojas podem ser construídas, dependendo do tipo de base operacional:<br/><br/>- <b>Loja de equipamentos aliados</b> está disponível em <b>bases militares</b> e oferece equipamentos da sua facção aliada.<br/><br/>- <b>Loja de equipamentos de campo</b> está disponível em <b>FOBs</b> e oferece equipamentos da facção do jogador.",
JWK-FM-Factories-Control,"Factories are usually guarded by a enemy forces garrison. Once the garrison is cleared and the area is secured, a battle will follow. Be careful, as during factory working hours civilian workers will be present in the factory area. After repelling enemy forces the resistance will take control over the factory. All factories must be controlled by the resistance in order to achieve victory.","As fábricas geralmente são guardadas por uma guarnição de forças inimigas. Quando a guarnição for eliminada e a área estiver segura, ocorrerá uma batalha. Tome cuidado, pois durante o expediente da fábrica, trabalhadores civis estarão presentes na área. Após repelir as forças inimigas, a resistência assumirá o controle da fábrica. Todas as fábricas devem estar sob controle da resistência para alcançar a vitória.",
JWK-FM-Factories-Intro,"Factories are crucial for your revolution, as they can provide a steady stream of resources, which are much needed for any war efforts.","As fábricas são cruciais para sua revolução, pois fornecem um fluxo constante de recursos, essenciais para qualquer esforço de guerra.",
JWK-FM-Factories-ResourceProduction,"Each factory controlled by the resistance will produce certain resources, depending on the factory type. Those resources may be then freely utilized by freedom fighters as deemed fit. On each factory area there is at least one resource storage, in which the produced resources are placed. Those storages are always marked on the map and feature a sign.","Cada fábrica controlada pela resistência produzirá determinados recursos, dependendo do tipo de fábrica. Esses recursos podem ser utilizados livremente pelos combatentes da liberdade conforme necessário. Em cada área de fábrica há pelo menos um depósito de recursos, onde os recursos produzidos são armazenados. Esses depósitos sempre estão marcados no mapa e possuem uma placa.",
JWK-FM-FastTravel-Intro,"Fast travel is available only to player controlled operating bases. It is more expensive than public transport, but it can be performed from any location, even far away from roads and infrastructure. You cannot fast travel while being wanted, but you don't have to appear as a civilian.<br/><br/>To use fast travel, you need to open your map and select fast travel icon from the tool picker in the upper-left corner of the screen.","A viagem rápida está disponível apenas para bases operacionais controladas pelo jogador. É mais cara do que o transporte público, mas pode ser realizada de qualquer lugar, mesmo longe de estradas e infraestrutura. Você não pode usar viagem rápida enquanto estiver procurado, mas não precisa parecer um civil.<br/><br/>Para usar a viagem rápida, abra seu mapa e selecione o ícone de viagem rápida no seletor de ferramentas no canto superior esquerdo da tela.",
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Combatentes aliados são membros da resistência ou civis apoiadores que decidiram participar da luta. Eles aparecerão durante as <b>batalhas</b> em vários pontos de interesse, como cidades, bases militares, fábricas e outros. Eles são autônomos e você não pode controlá-los diretamente, mas lutarão ao seu lado contra o inimigo. No entanto, sua presença depende das suas ações, pois cada combatente precisa estar equipado com armas e munições, o que por sua vez requer <b>suprimentos</b>.<br/><br/>Combatentes aliados consomem suprimentos armazenados em <b>esconderijos</b>. Se o local da batalha possuir um esconderijo – como uma cidade – os combatentes usarão apenas os suprimentos desse esconderijo. Caso contrário – ao atacar fábricas ou bases militares – os suprimentos são consumidos de todos os esconderijos da resistência, incluindo o QG. Suprimentos armazenados em bases operacionais da resistência (FOBs, bases militares) e fábricas controladas não são considerados.",
JWK-FM-Header-Acquiring,Acquiring,Aquisição,
JWK-FM-Header-Building,Building,Construção,
JWK-FM-Header-Character,Character,Personagem,
JWK-FM-Header-Control,Control,Controle,
JWK-FM-Header-Defeat,Defeat,Derrota,
JWK-FM-Header-Economy,Economy,Economia,
JWK-FM-Header-Enemies,Enemies,Inimigos,
JWK-FM-Header-FOBs,Forward Operating Bases,Bases Operacionais Avançadas,
JWK-FM-Header-Factions,Factions,Facções,
JWK-FM-Header-GameProgress,Campaign progress,Progresso da campanha,
JWK-FM-Header-Gameplay,Gameplay,Jogabilidade,
JWK-FM-Header-Healing,Healing,Cura,
JWK-FM-Header-Heat,Heat,Procurado,
JWK-FM-Header-HqHideouts,HQ hideouts,Esconderijos do QG,
JWK-FM-Header-Icons,Icons,Ícones,
JWK-FM-Header-Income,Income,Renda,
JWK-FM-Header-Management,Management,Gerenciamento,
JWK-FM-Header-Maps,Scenarios,Cenários,
JWK-FM-Header-MethodsOfEarning,Earning methods,Métodos de ganho,
JWK-FM-Header-MilitaryBases,Military bases,Bases militares,
JWK-FM-Header-Miscellaneous,Miscellaneous,Diversos,
JWK-FM-Header-OperatingBase,Operating base,Base operacional,
JWK-FM-Header-OperatingBases,Operating bases,Bases operacionais,
JWK-FM-Header-OtherSettings,Other settings,Outras configurações,
JWK-FM-Header-Phases,Phases,Fases,
JWK-FM-Header-Placement,Placement,Posicionamento,
JWK-FM-Header-PreGame,Pre game,Pré-jogo,
JWK-FM-Header-Presets,Presets,Predefinições,
JWK-FM-Header-Requirements,Requirements,Requisitos,
JWK-FM-Header-ResourceProduction,Resource production,Produção de recursos,
JWK-FM-Header-Settings,Settings,Configurações,
JWK-FM-Header-Start,Start,Início,
JWK-FM-Header-Threat,Threat,Ameaça,
JWK-FM-Header-TownHideouts,Town hideouts,Esconderijos nas cidades,
JWK-FM-Header-Towns,Towns,Cidades,
JWK-FM-Header-Transferring,Transferring,Transferência,
JWK-FM-Header-Travel,Travel,Viagem,
JWK-FM-Header-Vehicles,Vehicles,Veículos,
JWK-FM-Header-Victory,Victory,Vitória,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Helipontos oferecem uma única vaga de estacionamento para a qual helicópteros podem ser atribuídos e, fora isso, são idênticos em funcionalidade às garagens.<br/><br/>Além dos helipontos comuns, bases militares permitem a construção de um <b>heliponto de serviço</b>, que pode ser usado para reparar helicópteros.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations — typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Os esconderijos do QG são estabelecidos em locais mais seguros — geralmente em casas remotas longe de áreas densamente povoadas ou em pequenos povoados isolados. Eles servem como pontos de entrega e retirada para várias operações da resistência e funcionam como pontos de encontro onde mercenários podem ser <b>recrutados</b>.<br/><br/>Sempre existe apenas um esconderijo de QG no mundo. No entanto, se você o colocar em risco, ele encerrará as operações e precisará ser realocado. Esse processo pode levar várias horas, durante as quais o QG ficará inacessível. Todos os suprimentos armazenados lá serão perdidos durante a mudança, então tome cuidado para não provocar uma realocação.<br/><br/>A localização do QG não é revelada automaticamente no seu mapa. Para descobrir sua posição, você deve ligar para o QG usando um telefone ou entrar em contato via rádio e então viajar para as coordenadas fornecidas.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Esconderijos são locais seguros usados pela resistência para reuniões e comunicações secretas. Em cada esconderijo, você pode encontrar um <b>oficial da resistência</b> – seu contato principal para todas as questões conspiratórias. Fale com ele para receber novas tarefas. Lembre-se de que eles não gostam de chamar atenção das autoridades, então evite visitá-los enquanto estiver <b>procurado</b>.<br/><br/>Os oficiais dos esconderijos também oferecem armas, munições e outros materiais de guerra – tudo disponível em troca de dinheiro.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","A resistência estabelecerá esconderijos em cidades e vilarejos assim que houver apoio local suficiente para sustentar suas operações. O inverso também é verdadeiro: se você perder muito apoio, as operações da resistência se tornarão insustentáveis e o esconderijo será dissolvido. Manter uma rede de esconderijos é muito importante, pois cada esconderijo adicional significa mais espaço de armazenamento para suprimentos, que são usados para armar seus combatentes durante as batalhas.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Existem muitas áreas proibidas para civis. Qualquer jogador visto nessas áreas será instantaneamente alvejado e caçado. Dependendo das suas configurações, essas áreas serão marcadas em vermelho no seu mapa e/ou você verá um ícone de status no HUD ao entrar nelas. Não há necessidade de checar o mapa freneticamente para não entrar por acidente – geralmente elas são cercadas e ficam próximas de bases militares, postos avançados, fábricas e outros pontos de interesse militar ou estratégico.<br/><br/>Militares têm permissão para permanecer nessas zonas ilegais. Você pode se <b>disfarçar</b> com uniforme inimigo para circular livremente.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","O principal princípio de design é manter a jogabilidade imersiva e exigente, sem ser extremamente punitiva para os jogadores. Para capturar todo o mapa, terás de pensar estrategicamente. Prepara-te bem e escolhe bem as tuas lutas, ou acabarás rapidamente em situações desesperadas. Por outro lado, a morte súbita por causa de uma bala perdida ou de um infeliz ataque de morteiro não te fará perder horas de jogo. <br/><br/>Com isto em mente, podes tirar o melhor partido deste modo de jogo se o jogares com uma atitude de chillim / role-play leve.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters é uma campanha persistente em mundo aberto concebida para um jogador e para um jogo cooperativo. Como jogadores, assumem o controlo de <b>combatentes da liberdade</b> e lançam uma revolta contra as forças de ocupação. Seu objetivo é libertar todo o mapa assumindo o controle de vários pontos de interesse, tanto civis quanto militares. <br/><br/>Não deixe de ler todas as seções do <b>Manual de Campo</b>, pois este mod introduz várias novas mecânicas no jogo.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","O pacote básico do <b>Freedom Fighters</b> vem com um único cenário para cada um dos mapas vanilla:<br/><br/>- <b>Arland</b>: sugerido para novos jogadores como um cenário de introdução. Requer muito menos tempo para ser concluído do que Everon, portanto é um bom campo de testes para aprender o modo de jogo e cometer erros, ou testar as configurações de dificuldade antes de assumir mapas maiores.<br/><br/>- <b>Everon</b>: o cenário principal, com um mapa grande o suficiente para utilizar todos os recursos e mecânicas. Lembre-se de que pode levar semanas ou meses para concluí-lo! <br/><br/>Nós pretendemos publicar várias integrações com mapas excelentes da comunidade no futuro.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,Digitaliza o código abaixo para te juntares à comunidade oficial do Discord.,
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Uma vez convencidos a apoiar a resistência, os civis não mudarão de ideias por si próprios. Lembra-te de que cada apoiante pode ainda tornar-se hostil se lhe deres uma razão suficiente para isso. Ao contrário dos apoiantes, os civis tornam-se hostis imediatamente em resposta às suas acções. Nesse caso, não há nada que possas fazer para os fazer mudar de ideias, exceto esperar.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","As tendas médicas oferecem uma regeneração mais rápida para os <b>combatentes da liberdade</b> que residem nelas. Elas também são uma fonte de itens médicos como bandagens ou epinefrina, que podem ser obtidos gastando recursos na tenda.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Para assumir o controlo, a resistência tem de vencer uma <b>batalha</b> sobre a base. Uma <b>batalha</b> pode ser iniciada interagindo com o posto de bandeira da base militar.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","As bases militares são a espinha dorsal da ocupação inimiga na área. Todas as bases têm de ser controladas pela resistência para alcançar a vitória, mas atenção, estão fortemente guardadas e o inimigo não vai deixar o controlo sobre elas facilmente.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Uma vez sob controlo da resistência, a base militar torna-se a <b>base operacional</b> da resistência, o que significa que a resistência pode começar a construir na sua área. Ver a secção relevante do Manual de Campo para mais informações.",
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Podes receber missões falando com o <b>oficial da resistência</b>. As missões são partilhadas por todos os jogadores no jogo e não importa qual o jogador que as recebe ou reporta. Se a missão for recompensada com dinheiro, o montante é automaticamente dividido entre todos os jogadores no jogo.<br/><br/>As missões e o seu progresso são, em qualquer fase, totalmente persistentes. É uma boa ideia consultar o diário ao entrar numa sessão online existente para verificar se já existem missões iniciadas.",
JWK-FM-Money-Intro,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.<br/><br/>You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.<br/><br/>Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","<b>O dinheiro</b> faz o mundo girar e não é diferente em <b>Freedom Fighters</b>. Você precisará dele para comprar equipamentos, suprimentos, contratar subordinados e expandir suas bases. A quantidade de dinheiro possuída pode ser verificada a qualquer momento abrindo o menu do inventário.<br/><br/>Você pode selecionar a moeda usada na sua corrida durante a configuração do jogo. O formato de moeda selecionado não tem qualquer efeito na jogabilidade e é apenas uma alteração cosmética/jogo de papéis.<br/><br/>O teu dinheiro é virtual, o que significa que não existe um item de carteira no jogo e o teu saldo está ligado ao teu perfil de jogador. O que acontece ao teu saldo em caso de morte da tua personagem depende das tuas definições de dificuldade - desde nenhuma penalização, passando por uma taxa fixa, até uma perda total.",
JWK-FM-Money-MethodsOfEarning,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.<br/><br/>If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Há várias formas de ganhar dinheiro, mas recolher dogtags de inimigos e entregá-los à resistência é a mais recompensadora. Também podes vender equipamento saqueado ao inimigo. <br/><br/>Se estiveres extremamente desesperado, podes tentar extorquir civis indefesos. Este deve ser o teu último recurso, pois torna-os hostis contra ti e faz com que percas o seu apoio tão merecido.",
JWK-FM-Money-Transferring,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Podes transferir dinheiro para outro combatente da liberdade acedendo ao menu radial e selecionando a opção <b>Transferir dinheiro</b>. Para o fazer, tens de estar nas imediações do destinatário. Após o envio do dinheiro, o destinatário receberá uma notificação com o nome do remetente e o montante do dinheiro recebido.",
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b>fação do jogador</b>: a fação da resistência. Forças irregulares que usarão uma mistura de equipamentos próprios e de facções aliadas.<br/>- <b>Fação inimiga</b>: a fação ocupante. Exército regular e organizado, controlando todos os pontos significativos do mapa, sem falta de recursos.<br/>- <b>Fação aliada</b>: potência externa que fornece ajuda política e militar à resistência. Não está diretamente presente no mundo, mas a resistência pode ter acesso a algumas de suas armas e veículos.<br/>- <b>Fação civil</b>: a população local, presente em cidades e instalações não militares. Dependendo dos eventos mundiais, personagens específicos podem se tornar apoiadores da resistência ou das forças de ocupação e se envolverem.<br/><br/>Devido a muitos recursos adicionais, o <b>Freedom Fighters</b> não é automaticamente compatível com facções modificadas. Na versão base, podes jogar com a <b>FIA</b> e escolher entre <b>EUA</b> e <b>URSS</b> nos papéis de fação aliada e ocupante. O suporte para facções criadas pela comunidade será adicionado no futuro.",
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.","Quer inicie através de um cenário para um jogador, aloje um servidor local ou configure um servidor dedicado, o novo jogo <b>Freedom Fighters</b> é iniciado usando uma IU no jogo. Todos os três métodos de jogo são suportados. Além disso, podes alternar livremente entre um jogador e um servidor hospedado localmente - o progresso da tua campanha será transferido sem problemas.",
