Id,Source,Translation,Comment
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Дружні бійці - це члени опору або завербовані цивільні. Вони з'являтимуться під час <b>битв</b> за різні точки інтересу, такі як міста, військові бази, фабрики та інші. Вони автономні і ви не можете безпосередньо ними керувати, але вони будуть битися разом з вами проти ворога. Однак їхня присутність залежить від ваших дій, оскільки кожен боєць потребує озброєння зброєю та боєприпасами, а це в свою чергу вимагає <b>припасів</b>.<br/><br/>Дружні бійці споживають припаси, що зберігаються в <b>схронах</b>. Якщо локація, за яку ведеться битва, містить схрон - наприклад, місто - то бійці з'являться і візьмуть припаси лише з цього конкретного схрону. Інакше - при атаці фабрик або військових баз - припаси споживаються по всіх схронах опору, включно з штаб-квартирою. Припаси, що зберігаються на оперативних базах опору (передові оперативні бази, військові бази) та контрольованих фабриках, не враховуються.",
JWK-FM-Header-Acquiring,Acquiring,Отримання,
JWK-FM-Header-Building,Building,Будівництво,
JWK-FM-Header-Character,Character,Персонаж,
JWK-FM-Header-Control,Control,Контроль,
JWK-FM-Header-Defeat,Defeat,Поразка,
JWK-FM-Header-Economy,Economy,Економіка,
JWK-FM-Header-Enemies,Enemies,Вороги,
JWK-FM-Header-FOBs,Forward Operating Bases,Передові оперативні бази,
JWK-FM-Header-Factions,Factions,Фракції,
JWK-FM-Header-GameProgress,Campaign progress,Прогрес кампанії,
JWK-FM-Header-Gameplay,Gameplay,Ігролад,
JWK-FM-Header-Healing,Healing,Лікування,
JWK-FM-Header-Heat,Heat,Поводок,
JWK-FM-Header-HqHideouts,HQ hideouts,Штабні схрони,
JWK-FM-Header-Icons,Icons,Іконки,
JWK-FM-Header-Income,Income,Дохід,
JWK-FM-Header-Management,Management,Керування,
JWK-FM-Header-Maps,Scenarios,Сценарії,
JWK-FM-Header-MethodsOfEarning,Earning methods,Способи заробітку,
JWK-FM-Header-MilitaryBases,Military bases,Військові бази,
JWK-FM-Header-Miscellaneous,Miscellaneous,Різне,
JWK-FM-Header-OperatingBase,Operating base,Оперативна база,
JWK-FM-Header-OperatingBases,Operating bases,Оперативні бази,
JWK-FM-Header-OtherSettings,Other settings,Інші налаштування,
JWK-FM-Header-Phases,Phases,Фази,
JWK-FM-Header-Placement,Placement,Розміщення,
JWK-FM-Header-PreGame,Pre game,Перед грою,
JWK-FM-Header-Presets,Presets,Пресети,
JWK-FM-Header-Requirements,Requirements,Вимоги,
JWK-FM-Header-ResourceProduction,Resource production,Виробництво припасів,
JWK-FM-Header-Settings,Settings,Налаштування,
JWK-FM-Header-Start,Start,Початок,
JWK-FM-Header-Threat,Threat,Загроза,
JWK-FM-Header-TownHideouts,Town hideouts,Міські схрони,
JWK-FM-Header-Towns,Towns,Міста,
JWK-FM-Header-Transferring,Transferring,Переміщення,
JWK-FM-Header-Travel,Travel,Подорож,
JWK-FM-Header-Vehicles,Vehicles,Транспорт,
JWK-FM-Header-Victory,Victory,Перемога,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Вертолітні майданчики пропонують єдине паркувальне місце, до якого можна призначити гелікоптери, в решті - вони ідентичні за функціональністю до гаражів.<br/><br/>Додатково до звичайних вертолітних майданчиків, військові бази дозволяють будувати <b>сервісний вертолітний майданчик</b>, який можна використовувати для ремонту гелікоптерів.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations — typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Штабні схрони засновуються в безпечніших місцях - зазвичай у віддалених будинках подалі від густонаселених районів або в малих, ізольованих поселеннях. Вони слугують точками доставки та отримання для різних операцій опору та діють як збірні пункти, де можна <b>завербувати</b> найманих бійців.<br/><br/>У світі завжди є один штабний схрон. Однак, якщо йому загрожуватиме ворог, він припинить функціонувати і буде переміщений. Цей процес може зайняти кілька годин, протягом яких схрон буде недоступний. Будь-які припаси, що зберігаються там, будуть втрачені під час переміщення, тому постарайтеся уникнути подібних ситуацій.<br/><br/>Локація штабного схрону не буде вказана на карті одразу. Щоб знайти його, ви повинні або зателефонувати туди, зв'язатися по радіо, а потім прибути за наданими координатами.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Схрони - це безпечні місця, які використовуються опором для зустрічей та таємного спілкування. В кожному схроні ви можете зустрітися з <b>офіцером опору</b> - вашим основним контактом для всіх конспіративних справ. У них можна отримати нові завдання. Зважайте - вони не надто люблять привертати увагу влади, тому якщо ви в <b>розшуку</b> - краще утриматися від візиту.<br/><br/>Офіцери схронів також пропонують зброю, боєприпаси та інші товари в обмін на валюту.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","Опір створить схрони в містах і селищах як тільки підтримки місцевого населення буде достатньо. Те ж саме працює в зворотний бік - разом з підтримкою будуть втрачені і схрони. Мережа схронів надзвичайно важлива, оскільки кожен з них дає більше місця для зберігання припасів які використовуються для озброєння ваших бійців під час битв.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Існує багато зон, вхід до яких заборонений цивільним. В цих зонах дозволена стрільба на ураження. Залежно від ваших налаштувань, ці зони будуть позначені червоним на вашій карті та/або ви побачите статусну іконку на вашому HUD при вході до них. Немає потреби панічно перевіряти карту, щоб не потрапити туди випадково - вони зазвичай огороджені та охоплюють військові бази, форпости, фабрики та інші військові або стратегічні точки інтересу.<br/><br/>В цих зонах дозволено перебувати лише військовим відповідної фракції. Ви можете <b>замаскуватися</b> в ворожу форму, щоб вільно там пересуватися.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","Основний принцип дизайну - зберегти геймплей імерсивним та вимогливим не зробивши водночас його неприємним для гравців. Щоб захопити всю карту, вам потрібно буде мислити стратегічно. Готуйтеся добре та вибирайте свої битви мудро, інакше ви швидко опинитеся в безнадійній ситуації. З іншого боку, раптова смерть через випадкову кулю або мінометний удар не відкине вас назад на години геймплею.<br/><br/>Відповідно, ви можете отримати максимум від цього ігрового режиму граючи на розслабоні з легким РП.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters - це постійна кампанія з відкритим світом, розроблена для одиночної та кооперативної гри. Як гравці, ви керуєте <b>борцями за свободу</b> та організовуєте повстання проти окупаційних сил. Ваша мета - визволити всю карту, взявши контроль над кількома точками інтересу, як цивільними, так і військовими.<br/><br/>Обов'язково прочитайте всі розділи <b>Польового посібника</b>, оскільки цей мод впроваджує кілька нових механік для гри.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","Базовий пакет <b>Freedom Fighters</b> поставляється з одним сценарієм для кожної з оригінальних карт:<br/><br/>- <b>Арленд</b>: рекомендується для нових гравців як вступний сценарій. Він потребує набагато менше часу для завершення, ніж Еверон, тому це гарний варіант щоброзібратися, потестувати налаштування чи походити по граблях перед виходом на більші карти.<br/><br/>- <b>Еверон</b>: головний сценарій з достатньо великою картою для повного використання всіх функцій та механік. Майте на увазі, що на його завершення може знадобитися тижні або місяці!<br/><br/>Ми плануємо опублікувати кілька інтеграцій з найкращими картами спільноти в майбутньому.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,Скануйте код нижче щоб приєднатися до офіційного Discord спільноти.,
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Після вербування цивільні не змінюватимуть своєї думки самостійно. Але, пам'ятайте, що кожен прихильник все ще може стати ворожим, якщо ви дасте йому достатньо вагому причину. На відміну від завербованих, нейтральні цивільні зазвичай стають ворожими миттєво у відповідь на ваші дії. У цьому випадку ви нічого не можете зробити щоб змінити їхню думку, тому доведеться просто чекати.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Медичні намети пришвидшують відновлення <b>борців за свободу</b>, що перебувають всередині. Вони також є джерелом медичних предметів, таких як бинти або епінефрин, які можна отримати, витрачаючи припаси в наметі.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Щоб захопити, опір повинен перемогти в <b>битві</b> за базу. <b>Битву</b> можна почати, взаємодіючи з флагштоком військової бази.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Військові бази - це основа ворожої окупації території. Для перемоги, всі бази мають бути під контролем опору. Вони добре охороняються, і ворог не здасться без бою.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Після переходу під контроль опору військова база стає <b>оперативною базою</b> опору, що означає, що опір може розпочати будівництво на її території. Дивіться відповідний розділ Польового посібника для отримання додаткової інформації.",
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Ви можете отримувати місії, розмовляючи з <b>офіцером опору</b>. Місії даються одразу на всіх, і не має значення, який гравець їх бере або звітує. Якщо місія винагороджується грошима, сума автоматично розподіляється між усіма.<br/><br/>Місії та їх прогрес зберігаються на будь-якій стадії. При вході в гру - перевірте щоденник на предмет наявних місій які міг узяти хтось інший.",
JWK-FM-Money-Intro,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.<br/><br/>You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.<br/><br/>Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","<b>Гроші</b> рухають світом, і <b>Freedom Fighters</b> не виключення. Вони знадобляться вам для покупки спорядження, припасів, найму підлеглих та розширення ваших баз. Кількість наявних грошей можна перевірити в будь-який момент, відкривши меню інвентаря.<br/><br/>Ви можете вибрати валюту, яка використовується у вашій грі під час налаштування гри. Обраний формат валюти не впливає на геймплей і є суто косметичною/рольовою зміною.<br/><br/>Ваші гроші віртуальні, що означає, що немає внутрішньоігрового предмету гаманця, а ваш баланс прив'язаний до профілю гравця. Що станеться з вашим балансом у разі смерті персонажа, залежить від налаштувань складності - від відсутності штрафу до фіксованої плати і аж до повної втрати грошей.",
JWK-FM-Money-MethodsOfEarning,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.<br/><br/>If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Існує кілька способів заробляти гроші, але збирання ворожих жетонів та їх здача опору є найбільш вигідним. Ви також можете продавати спорядження, захоплене у ворога.<br/><br/>Якщо ви у скрутній ситуації - можете спробувати вимагати гроші у беззахисних цивільних. Це крайня міра, оскільки зробить їх ворожими навіть якщо вони вас підтримували раніше.",
JWK-FM-Money-Transferring,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Ви можете перевести гроші іншому борцю за свободу, відкривши радіальне меню та вибравши опцію <b>Перевести гроші</b>. Для цього вам потрібно бути в безпосередній близькості від одержувача. Після відправлення грошей одержувач отримає сповіщення з вказанням імені відправника та суми отриманих грошей.",
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b>фракція гравця</b>: фракція опору. Іррегулярні сили, що використовуватимуть суміш власного та союзного спорядження.<br/>- <b>ворожа фракція</b>: фракція окупанта. Регулярна та організована армія, що контролює всі значущі точки на карті, без нестачі активів.<br/>- <b>союзна фракція</b>: зовнішня сила, що забезпечує опір політичною та військовою допомогою. Безпосередньо не присутня у світі, але опір може мати доступ до деякої її зброї та техніки.<br/>- <b>цивільна фракція</b>: місцеве населення, присутнє в містах та невійськових об'єктах. Залежно від подій, конкретні персонажі можуть стати прихильниками опору або окупаційних сил.<br/><br/>Через багато додаткових функцій <b>Freedom Fighters</b> не матимуть автоматичної сумісності з модованими фракціями. У базовій версії ви можете грати за <b>FIA</b> та вибирати між <b>США</b> та <b>СРСР</b> в ролях союзної та окупаційної фракцій. Підтримка фракцій створених спільнотою буде додана в майбутньому.",
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.","Незалежно від того, чи запускаєте ви через одиночний сценарій, хостите локальний сервер або налаштовуєте виділений сервер, нова гра <b>Freedom Fighters</b> запускається за допомогою внутрішньоігрового інтерфейсу. Всі три методи гри підтримуються. Крім того, ви можете вільно перемикатися між одиночною грою та локально хостованим сервером - прогрес вашої кампанії буде доступний і там, і там.",
JWK-FM-NewGame-OtherSettings,You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,Ви також можете змінити формат відображення ігрової валюти на ваш смак. Це чисто косметична функція і ніяк не впливає на ігрові механіки.,
JWK-FM-NewGame-PreGame,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.<br/><br/>During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings cannot be changed later.</b> Ability to change difficulty settings during a campaign will be added in future.","Якщо збережених даних немає, всі гравці, що приєднуються, побачать екран <b>перед грою</b>. Якщо ви граєте на виділеному сервері, вам потрібно увійти як адміністратор, щоб налаштувати гру та запустити її. Вхід у ролі адміністратора відбувається автоматом для одиночних гравців та локальних хостів.<br/><br/>Під час підготовки до гри ви можете вибрати конфігурацію фракцій та кілька опцій складності. <b>Налаштування та параметри складності не можна змінити пізніше.</b> Можливість змінювати налаштування складності під час кампанії буде додана в майбутньому.",
JWK-FM-OB-CommandPosts-Intro,"Command post enables you to have an <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","Командний пункт дозволяє вам мати <b>офіцера опору</b> на місці, даючи можливість здавати жетони, брати плакати або місії на вашій оперативній базі без потреби їхати до схрону.",
JWK-FM-OB-Overview-FOBs,"FOBs can be established by resistance members using entrenchment tool, via placement menu. They need to be placed in sufficient distance from enemy controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.<br/><br/>FOBs are field bases and as such, offer less capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","Передові оперативні бази можуть засновуватися членами опору за допомогою саперної лопати через меню розміщення. Їх потрібно розміщувати на достатній відстані від контрольованих ворогом об'єктів, міст та інших точок інтересу. Ви можете використовувати інструмент карти <b>Розміщення ПОБ</b>, щоб заздалегідь спланувати розташування.<br/><br/>ПОБ - це польові бази, і як такі, вони пропонують менші можливості, ніж <b>військові бази</b>, а їхня зброярня та асортимент спорядження обмежені активами опору. Однак їх можна засновувати дуже рано, до того як опір стане достатньо сильним, щоб захопити військову базу. Крім того, вони можуть бути розміщені в дуже вигідних місцях.",
JWK-FM-OB-Overview-Intro,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.<br/><br/>There are two types of operating bases, as described below.","Оперативні бази - це місця, де члени опору можуть будувати споруди та укріплення, зберігати припаси, керувати гаражами, ремонтувати та заправляти техніку тощо. За наявності достатньої кількості припасів, оперативну базу можна використовувати як <b>місце відродження</b>.<br/><br/>Існує два типи оперативних баз, як описано нижче.",
JWK-FM-OB-Overview-MilitaryBases,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.<br/><br/>They are somewhat complimentary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","<b>Військові бази</b> - це існуючі локації у світі, контрольовані ворогом. Після їх захоплення їх можна використовувати як <b>оперативні бази</b>.<br/><br/>Вони дещо доповнюють <b>ПОБ</b>, оскільки пропонують більше можливостей, але не можуть бути переміщені. Бійці знайдуть тут регулярне армійське спорядження <b>союзних сил</b> та більше варіантів будівництва.",
JWK-FM-Ownership-Intro,"Various items in the world can be <b>owned</b> by <b>freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at resistance base.","Деякі об'єкти у світі можуть мати <b>власника</b> серед <b>борців за свободу</b> - такі як контейнери, розміщені на оперативних базах, та техніка, знайдена у світі. <b>Власник</b> може заблокувати предмет, обмеживши доступ інших гравців. Стан блокування та власність зберігаються. Це корисно, якщо ви хочете зберегти свої особисті речі в безпеці або переконатися, що жоден необережний водій не викраде вашу цінну техніку на базі опору.",
JWK-FM-Ownership-Management,"To acquire ownership over an item, it must have no prior owner. In that case, you will see an <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.<br/><br/>Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Для привласнення предмет повинен не мати попереднього власника. У цьому випадку ви побачите дію <b>Привласнити</b> на предметі. Просто використайте її щоб отримати право власності. Якщо ви розміщуєте об'єкти і об'єкт може мати власника, ви автоматично стаєте його власником.<br/><br/>Іноді ви також можете захотіти передати власність іншому гравцю, наприклад, якщо ви будуєте контейнери для свого загону. У цьому випадку ви можете використати дію <b>Полишити</b>, щоб звільнити предмет. Після цього його може привласнити будь-який інший гравець. Відмова від предмета також автоматично розблоковує його.",
JWK-FM-Phones-Intro,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.","Телефони можна використовувати для дзвінків користуючись телефонною книгою, або набираючи номер вручну. Після взаємодії з телефоном з'явиться радіальне меню, що дозволяє вибрати бажаний метод.",
JWK-FM-Ports-Intro,"Ports can be used to import <b>supplies</b> from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.<br/><br/>Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.","Порти можна використовувати для імпорту <b>припасів</b> з-за кордону - важливого ресурсу, що представляє різні товари, необхідні як для повсякденного життя, так і для розвитку ваших об'єктів. Припаси можна купити за гроші після взаємодії зі знаком складської зони. Кожен порт має обмежений запас припасів, але через кілька днів запас має поповнитися. Портові сховища незалежні одне від одного і поповнюються незалежно.<br/><br/>Після придбання припаси будуть розміщені в зоні отримання. Не хвилюйтеся, якщо ви не можете перевезти всі товари за один раз - ці припаси в безпеці і чекатимуть на отримання після вашого повернення.",
JWK-FM-Posters-Acquiring,Posters can be obtained from resistance officers using relevant dialogue option.,Плакати можна отримати від офіцерів опору використовуючи відповідну опцію діалогу.,
JWK-FM-Posters-GameProgress,"Postering all spots is not required to finish the campaign, but is required to reach 100% completion.","Розклеювання плакатів на всіх місцях не є необхідним для перемоги, але потрібне для досягнення 100% завершеності.",
JWK-FM-Posters-Intro,"Placing up posters is a very effective early method to raise awareness about your revolution and gain support. It's more time effective than personal agitation, as you can reach many people with a single poster.<br/><br/>There is a trade off however, as the amount of posters - and thus the support you can generate this way - is limited. As the posters are meant to be visible - they are also visible to enemy forces too, and will raise the local threat level.","Розклеювання плакатів - дуже ефективний ранній метод підвищення обізnaності про вашу революцію та здобуття підтримки. Це більш ефективно, ніж особиста агітація, оскільки одним плакатом ви впливаєте одразу на кількох людей.<br/><br/>Однак, кількість плакатів - і, отже, підтримка, яку ви можете отримати подібним чином - обмежені. Оскільки плакати мають бути на видноті - на них також звертають увагу ворожі сили,що підвищує місцевий рівень загрози.",
JWK-FM-Posters-Placement,"To place a poster, you need to equip it in your left hand (just like any other item). You will see a ghost of the poster in front of you. The ghost color will change to gray if the placement is valid, and yellow if it cannot be placed.<br/><br/>Posters can be only attached to specific objects (usually boards, signs, cabinets, advertising columns and similar), which are marked on your map with a posterable icon. Once an item has been postered, the icon is removed.<br/><br/>Distributing propaganda is a crime, and doing it within enemy sight will make you <b>wanted</b>.","Щоб розмістити плакат, вам потрібно взяти його в руку (як і будь-який інший предмет). Ви побачите обрис плаката перед собою. Колір обрису зміниться на сірий, якщо розміщення можливе, і на жовтий, якщо ні.<br/><br/>Плакати можна прикріпляти лише до конкретних об'єктів (зазвичай дошки, знаки, шафи, рекламні стовпи та подібне), які позначені на вашій карті іконкою для плакатів. Після розміщення плаката на предметі іконка видаляється.<br/><br/>Розповсюдження пропаганди є злочином, якщо робити це на очах у ворога - вас оголосять у <b>розшук</b>.",
JWK-FM-PublicTransport-Intro,"Public transport can be used to quickly travel around the map. You can use <b>buses</b> to travel on roads and <b>ferries</b> to navigate the water bodies. Every passenger has to buy a ticket each time they travel, price of which depends on the distance traveled. Sometimes certain stops may become temporarily unavailable, for example due to ongoing battles or administrative decisions of the authorities.<br/><br/>To travel, you have to appear as a civilian and cannot be <b>wanted</b>.","Громадський транспорт можна використовувати для швидкого пересування по карті. Ви можете використовувати <b>автобуси</b> для подорожей дорогами та <b>пороми</b> для навігації водоймами. Кожен пасажир повинен купувати квиток щоразу під час подорожі, ціна якого залежить від відстані. Окремі зупинки можуть стати тимчасово недоступними, наприклад, через бої або адміністративні рішення влади.<br/><br/>Для подорожі ви повинні виглядати як цивільний і не можете бути <b>в розшуку</b>.",
