Id,Source,Translation,Comment
JWK-FM-Factories-Intro,"Factories are crucial for your revolution, as they can provide a steady stream of resources, which are much needed for any war efforts.","Fabriken sind für Ihre Revolution von entscheidender Bedeutung, da sie einen stetigen Strom von Rohstoffen liefern können, die für jegliche Kriegsanstrengungen dringend benötigt werden.",
JWK-FM-Factories-ResourceProduction,"Each factory controlled by the resistance will produce certain resources, depending on the factory type. Those resources may be then freely utilized by freedom fighters as deemed fit. On each factory area there is at least one resource storage, in which the produced resources are placed. Those storages are always marked on the map and feature a sign.","Jede Fabrik, die vom Widerstand kontrolliert wird, produziert je nach Fabrikart bestimmte Rohstoffe. Diese Ressourcen können dann von den Freiheitskämpfern nach eigenem Ermessen genutzt werden. Auf jedem Fabrikgelände befindet sich mindestens ein Rohstofflager, in dem die produzierten Rohstoffe gelagert werden. Diese Lager sind immer auf der Karte markiert und mit einem Schild versehen.",
JWK-FM-FastTravel-Intro,"Fast travel is available only to player controlled operating bases. It is more expensive than public transport, but it can be performed from any location, even far away from roads and infrastructure. You cannot fast travel while being wanted, but you don't have to appear as a civilian.<br/><br/>To use fast travel, you need to open your map and select fast travel icon from the tool picker in the upper-left corner of the screen.","Schnellreisen sind nur in von Spielern kontrollierten Operationsbasen möglich. Sie ist teurer als öffentliche Verkehrsmittel, aber sie kann von jedem Ort aus durchgeführt werden, auch weit weg von Straßen und Infrastruktur. Sie können nicht schnell reisen, wenn Sie gesucht werden, aber Sie müssen nicht als Zivilist erscheinen.<br/><br/>Um schnell zu reisen, müssen Sie Ihre Karte öffnen und das Schnellreise-Symbol in der Werkzeugauswahl in der oberen linken Ecke des Bildschirms auswählen.",
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Freundliche Kämpfer sind Mitglieder des Widerstands oder unterstützende Zivilisten, die sich entschlossen haben, am Kampf teilzunehmen. Sie erscheinen während der <b>Schlachten</b> über verschiedenen interessanten Punkten, wie Städten, Militärbasen, Fabriken und anderen. Sie sind autonom und können nicht direkt gesteuert werden, aber sie kämpfen an der Seite des Feindes. Ihre Anwesenheit hängt jedoch von deinen Aktionen ab, da jeder Kämpfer mit Waffen und Munition ausgerüstet werden muss, was wiederum <b>Vorräte</b> erfordert.<br/><br/>Freundliche Kämpfer verbrauchen Vorräte, die in <b>Verstecken</b> gelagert werden. Wenn der Ort, um den gekämpft wird, ein Versteck beherbergt - wie zum Beispiel eine Stadt -, dann werden die Kämpfer nur in diesem Versteck auftauchen und dort Nachschub holen. Andernfalls - beim Angriff auf Fabriken oder Militärbasen - werden die Vorräte in allen Verstecken des Widerstands verbraucht, einschließlich des Hauptquartiers. Vorräte, die in Operationsbasen des Widerstands (FOBs, Militärbasen) und kontrollierten Fabriken gelagert werden, werden nicht berücksichtigt.",
JWK-FM-Header-Acquiring,Acquiring,Erwerben Sie,
JWK-FM-Header-Building,Building,Gebäude,
JWK-FM-Header-Character,Character,Zeichen,
JWK-FM-Header-Control,Control,Kontrolle,
JWK-FM-Header-Defeat,Defeat,Besiegen Sie,
JWK-FM-Header-Economy,Economy,Wirtschaft,
JWK-FM-Header-Enemies,Enemies,Feinde,
JWK-FM-Header-FOBs,Forward Operating Bases,Vorgeschobene Betriebsstützpunkte,
JWK-FM-Header-Factions,Factions,Fraktionen,
JWK-FM-Header-GameProgress,Campaign progress,Fortschritte der Kampagne,
JWK-FM-Header-Gameplay,Gameplay,Spielverlauf,
JWK-FM-Header-Healing,Healing,Heilung,
JWK-FM-Header-Heat,Heat,Wärme,
JWK-FM-Header-HqHideouts,HQ hideouts,HQ-Verstecke,
JWK-FM-Header-Icons,Icons,Icons,
JWK-FM-Header-Income,Income,Einkommen,
JWK-FM-Header-Management,Management,Verwaltung,
JWK-FM-Header-Maps,Scenarios,Szenarien,
JWK-FM-Header-MethodsOfEarning,Earning methods,Verdienstmöglichkeiten,
JWK-FM-Header-MilitaryBases,Military bases,Militärbasen,
JWK-FM-Header-Miscellaneous,Miscellaneous,Sonstiges,
JWK-FM-Header-OperatingBase,Operating base,Operationsbasis,
JWK-FM-Header-OperatingBases,Operating bases,Betriebliche Grundlagen,
JWK-FM-Header-OtherSettings,Other settings,Andere Einstellungen,
JWK-FM-Header-Phases,Phases,Phasen,
JWK-FM-Header-Placement,Placement,Platzierung,
JWK-FM-Header-PreGame,Pre game,Vor dem Spiel,
JWK-FM-Header-Presets,Presets,Voreinstellungen,
JWK-FM-Header-Requirements,Requirements,Anforderungen,
JWK-FM-Header-ResourceProduction,Resource production,Produktion von Ressourcen,
JWK-FM-Header-Settings,Settings,Einstellungen,
JWK-FM-Header-Start,Start,Start,
JWK-FM-Header-Threat,Threat,Bedrohung,
JWK-FM-Header-TownHideouts,Town hideouts,Verstecke in der Stadt,
JWK-FM-Header-Towns,Towns,Städte,
JWK-FM-Header-Transferring,Transferring,Übertragen von,
JWK-FM-Header-Travel,Travel,Reisen,
JWK-FM-Header-Vehicles,Vehicles,Fahrzeuge,
JWK-FM-Header-Victory,Victory,Sieg,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Hubschrauberlandeplätze bieten einen einzigen Stellplatz, der den Hubschraubern zugewiesen werden kann, und sind ansonsten in ihrer Funktionalität mit Garagen identisch.<br/><br/>Zusätzlich zu den regulären Hubschrauberlandeplätzen können Militärbasen einen <b>Service-Hubschrauberlandeplatz</b> errichten, der zur Reparatur von Hubschraubern genutzt werden kann.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations — typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Verstecke des Hauptquartiers werden an sicheren Orten eingerichtet - typischerweise in abgelegenen Häusern abseits dicht besiedelter Gebiete oder in kleinen, abgelegenen Siedlungen. Sie dienen als Liefer- und Abholpunkte für verschiedene Widerstandsoperationen und als Sammelpunkte, an denen Söldner rekrutiert werden können.<br/><br/>Es gibt immer ein HQ-Versteck in der Welt. Wenn Sie es jedoch gefährden, wird es seinen Betrieb einstellen und muss verlegt werden. Dieser Vorgang kann mehrere Stunden dauern, in denen das Hauptquartier nicht zugänglich ist. Alle dort gelagerten Vorräte gehen während des Umzugs verloren, also achten Sie darauf, keine Verlagerung auszulösen.<br/><br/>Der Standort des Hauptquartiers wird nicht automatisch auf Ihrer Karte angezeigt. Um seine Position herauszufinden, müssen Sie das Hauptquartier entweder über ein Telefon anrufen oder über Funk kontaktieren und dann zu den angegebenen Koordinaten reisen.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Verstecke sind sichere Orte, die vom Widerstand für Treffen und verdeckte Kommunikation genutzt werden. In jedem Versteck triffst du einen <b>Widerstandsoffizier</b> - deinen Hauptansprechpartner für alle konspirativen Angelegenheiten. Sprechen Sie mit ihnen, um neue Aufträge zu erhalten. Denken Sie daran, dass sie es nicht besonders mögen, die Aufmerksamkeit der Behörden auf sich zu ziehen, also vermeiden Sie es, sie zu besuchen, wenn Sie <b>Hitze</b> auf sich geladen haben.<br/><br/> Versteckoffiziere bieten auch Waffen, Munition und anderes Kriegsmaterial an - alles im Austausch gegen Geld.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","Der Widerstand wird Verstecke in Städten einrichten, sobald genügend lokale Unterstützung vorhanden ist, um seine Operationen aufrechtzuerhalten. Umgekehrt gilt das Gleiche - wenn Sie zu viel Unterstützung verlieren, werden die Operationen des Widerstands unhaltbar und das Versteck wird aufgelöst. Ein Netzwerk von Verstecken ist sehr wichtig, da jedes zusätzliche Versteck mehr Lagerplatz für Vorräte bedeutet, die zur Bewaffnung Ihrer Kämpfer während der Kämpfe benötigt werden.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Es gibt viele Gebiete, deren Betreten für Zivilisten verboten ist. Jeder Spieler, der in diesen Gebieten gesichtet wird, wird sofort erschossen und gejagt. Je nach Ihren Einstellungen werden diese Gebiete auf Ihrer Karte rot markiert und/oder Sie sehen ein Statussymbol auf Ihrem HUD, wenn Sie sie betreten. Es besteht keine Notwendigkeit, die Karte zu überprüfen, um sie nicht versehentlich zu betreten - sie sind normalerweise eingezäunt und begleiten Militärbasen, Außenposten, Fabriken und andere militärische oder strategische Punkte von Interesse.<br/><br/>Militärisches Personal darf sich in illegalen Zonen aufhalten. Sie können sich in feindlicher Uniform <b>verkleiden</b>, um frei herumzulaufen.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","Das primäre Designprinzip besteht darin, das Gameplay fesselnd und anspruchsvoll zu halten, ohne die Spieler extrem zu bestrafen. Um die gesamte Karte zu erobern, müssen Sie strategisch denken. Bereiten Sie sich gut vor und wählen Sie Ihre Kämpfe klug aus, sonst geraten Sie schnell in eine ausweglose Situation. Auf der anderen Seite wird ein plötzlicher Tod durch eine verirrte Kugel oder einen unglücklichen Mörsereinschlag Sie nicht um Stunden des Spiels zurückwerfen.<br/><br/>In diesem Sinne können Sie das Beste aus diesem Spielmodus herausholen, wenn Sie ihn mit einer chilligen / leichten Rollenspiel-Einstellung spielen.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters ist eine persistente Open-World-Kampagne für Einzelspieler und Koop-Spieler. Als Spieler übernehmt ihr die Kontrolle über <b>Freiheitskämpfer</b> und startet einen Aufstand gegen die Besatzungstruppen. Euer Ziel ist es, die gesamte Karte zu befreien, indem ihr die Kontrolle über verschiedene zivile und militärische Punkte übernehmt.<br/><br/>Lest euch unbedingt alle Abschnitte des <b>Field Manual</b> durch, da diese Mod mehrere neue Mechaniken in das Spiel einführt.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","Das Basispaket von <b>Freedom Fighters</b> enthält ein einzelnes Szenario für jede der Vanilla-Karten:<br/><br/>- <b>Arland</b>: für neue Spieler als Einstiegsszenario empfohlen. Es benötigt viel weniger Zeit als Everon und ist daher ein gutes Testfeld, um den Spielmodus zu erlernen und Fehler zu machen oder die Schwierigkeitseinstellungen zu testen, bevor man sich an größere Karten wagt.<br/><br/>- <b>Everon</b>: das Hauptszenario, mit einer ausreichend großen Karte, um alle Funktionen und Mechaniken voll auszunutzen. Bedenken Sie, dass die Fertigstellung Wochen oder Monate dauern kann!<br/><br/>Wir beabsichtigen, in Zukunft mehrere Integrationen mit herausragenden Community-Karten zu veröffentlichen.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,"Scannen Sie den Code unten, um der offiziellen Discord-Community beizutreten.",
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Zivilisten, die einmal überzeugt sind, den Widerstand zu unterstützen, werden ihre Meinung nicht mehr von selbst ändern. Denken Sie daran, dass jeder Unterstützer immer noch feindselig werden kann, wenn Sie ihm einen guten Grund dazu geben. Im Gegensatz zu den Unterstützern werden die Zivilisten in der Regel sofort feindselig, wenn sie auf Ihre Aktionen reagieren. In diesem Fall können Sie nichts tun, um sie umzustimmen, außer abzuwarten.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Medizinische Zelte bieten eine schnellere Regeneration für <b>Freiheitskämpfer</b>, die sich darin aufhalten. Sie sind auch eine Quelle für medizinische Gegenstände wie Verbände oder Epinephrin, die man erhält, wenn man Ressourcen im Zelt ausgibt.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Um die Kontrolle zu übernehmen, muss der Widerstand eine <b>Schlacht</b> um die Basis gewinnen. Eine <b>Schlacht</b> kann durch Interaktion mit dem Flaggenposten der Militärbasis eingeleitet werden.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Militärbasen sind das Rückgrat der feindlichen Besatzung in diesem Gebiet. Alle Stützpunkte müssen vom Widerstand kontrolliert werden, um den Sieg zu erringen, aber seien Sie gewarnt, sie sind schwer bewacht und der Feind wird sie nicht so leicht aus der Hand geben.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Sobald die Militärbasis unter der Kontrolle des Widerstands ist, wird sie zur <b>Betriebsbasis</b> des Widerstands, was bedeutet, dass der Widerstand mit dem Bau von Gebäuden in ihrem Bereich beginnen kann. Siehe den entsprechenden Abschnitt im Feldhandbuch für weitere Informationen.",
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Du kannst Missionen erhalten, indem du mit dem <b>Widerstandsoffizier</b> sprichst. Die Missionen werden von allen Spielern im Spiel geteilt und es spielt keine Rolle, welcher Spieler sie annimmt oder meldet. Wenn die Mission mit Geld belohnt wird, wird der Betrag automatisch unter allen Spielern aufgeteilt.<br/><br/>Missionen und ihr Fortschritt sind zu jedem Zeitpunkt vollständig persistent. Es ist eine gute Idee, beim Beitritt zu einer bestehenden Online-Sitzung im Journal nachzuschauen, ob es bereits gestartete Missionen gibt.",
JWK-FM-Money-Intro,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.<br/><br/>You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.<br/><br/>Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","<b>Geld</b> hält die Welt in Schwung und das ist in <b>Freedom Fighters</b> nicht anders. Du wirst es brauchen, um Ausrüstung und Vorräte zu kaufen, Untergebene anzuheuern und deine Basen zu erweitern. Die Menge des vorhandenen Geldes kann jederzeit im Inventarmenü überprüft werden.<br/><br/>Die Währung, die im Spiel verwendet wird, kann während der Spieleinstellungen ausgewählt werden. Das gewählte Währungsformat hat keinen Einfluss auf das Gameplay und ist eine rein kosmetische/Rollenspiel-Änderung.<br/><br/>Ihr Geld ist virtuell, d.h. es gibt keine Brieftasche im Spiel und Ihr Guthaben ist an Ihr Spielerprofil gebunden. Was mit deinem Guthaben passiert, wenn dein Charakter stirbt, hängt von deinen Schwierigkeitseinstellungen ab - von keiner Strafe über eine feste Gebühr bis hin zu einem kompletten Verlust.",
JWK-FM-Money-MethodsOfEarning,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.<br/><br/>If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Es gibt mehrere Möglichkeiten, Geld zu verdienen, aber das Sammeln von feindlichen Hundemarken und deren Übergabe an den Widerstand ist die lohnendste. Sie können auch vom Feind geplünderte Ausrüstung verkaufen.<br/><br/>Wenn Sie extrem verzweifelt sind, können Sie versuchen, wehrlose Zivilisten zu erpressen. Dies sollte Ihr letzter Ausweg sein, da sie sich dadurch feindselig gegen Sie wenden und Sie ihre hart verdiente Unterstützung verlieren.",
JWK-FM-Money-Transferring,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Du kannst einem anderen Freiheitskämpfer Geld überweisen, indem du das Radialmenü aufrufst und die Option <b>Geld überweisen</b> auswählst. Dazu müssen Sie sich in unmittelbarer Nähe des Empfängers befinden. Nachdem das Geld gesendet wurde, erhält der Empfänger eine Benachrichtigung mit dem Namen des Absenders und dem erhaltenen Geldbetrag.",
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b>Spielerfraktion</b>: die Widerstandsfraktion. Irreguläre Streitkräfte, die eine Mischung aus eigener und verbündeter Ausrüstung verwenden.<br/>- <b>Feindliche Fraktion</b>: die Besatzerfraktion. Regelmäßige und organisierte Armee, die alle wichtigen Punkte auf der Karte kontrolliert und keinen Mangel an Ausrüstung hat.<br/>- <b>verbündete Fraktion</b>: externe Macht, die den Widerstand mit politischer und militärischer Hilfe versorgt. Sie ist nicht direkt in der Welt präsent, aber der Widerstand kann Zugang zu einigen ihrer Waffen und Fahrzeuge haben.<br/>- <b>Zivilfraktion</b>: die lokale Bevölkerung, die in Städten und nicht-militärischen Einrichtungen präsent ist. Je nach Weltgeschehen können bestimmte Charaktere zu Unterstützern des Widerstands oder der Besatzer werden und sich einmischen.<br/><br/>Aufgrund vieler zusätzlicher Features ist <b>Freedom Fighters</b> nicht automatisch mit modifizierten Fraktionen kompatibel. In der Basisversion kann man als <b>FIA</b> spielen und zwischen <b>USA</b> und <b>UdSSR</b> als Verbündete und Besatzerfraktion wählen. Unterstützung für weitere von der Community erstellte Fraktionen wird in Zukunft hinzugefügt werden.",
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.","Egal, ob man ein Einzelspieler-Szenario startet, einen lokalen Server hostet oder einen dedizierten Server einrichtet, ein neues <b>Freedom Fighters</b>-Spiel wird über eine Ingame-UI gestartet. Alle drei Spielmethoden werden unterstützt. Außerdem kann man frei zwischen Einzelspieler und einem lokal gehosteten Server wechseln - der Fortschritt der Kampagne wird nahtlos übernommen.",
JWK-FM-NewGame-OtherSettings,You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,Sie können auch das Anzeigeformat der Spielwährung nach Ihren Wünschen ändern. Dies ist eine rein kosmetische Funktion und hat keinen Einfluss auf die eigentliche Spielmechanik.,
JWK-FM-NewGame-PreGame,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.<br/><br/>During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings cannot be changed later.</b> Ability to change difficulty settings during a campaign will be added in future.","Wenn keine gespeicherten Daten vorhanden sind, sehen alle teilnehmenden Spieler einen <b>Vor-Spiel</b>-Bildschirm. Wenn du auf einem dedizierten Server spielst, musst du dich als Administrator anmelden, um das Spiel zu konfigurieren und zu starten. Für Einzelspieler und lokale Hosts geschieht dies automatisch.<br/><br/>Während des Vorspiels können Sie die Fraktionskonfiguration und mehrere Schwierigkeitsoptionen auswählen. <b>Setup und Schwierigkeitseinstellungen können später nicht mehr geändert werden.</b> Die Möglichkeit, die Schwierigkeitseinstellungen während einer Kampagne zu ändern, wird in Zukunft hinzugefügt werden.",
JWK-FM-OB-CommandPosts-Intro,"Command post enables you to have an <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","Mit dem Gefechtsstand können Sie einen <b>Widerstandsoffizier</b> vor Ort haben, der Ihnen erlaubt, in Ihrer Operationsbasis Hundemarken abzugeben, Plakate anzufertigen oder Aufträge zu erfüllen, ohne dass Sie zu einem Versteck reisen müssen.",
JWK-FM-OB-Overview-FOBs,"FOBs can be established by resistance members using entrenchment tool, via placement menu. They need to be placed in sufficient distance from enemy controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.<br/><br/>FOBs are field bases and as such, offer less capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","FOBs können von Widerstandsmitgliedern mit dem Verschanzungswerkzeug über das Platzierungsmenü errichtet werden. Sie müssen in ausreichender Entfernung von feindlich kontrollierten Einrichtungen, Städten und anderen interessanten Punkten platziert werden. <br/><br/>FOBs sind Feldbasen und bieten als solche weniger Möglichkeiten als <b>Militärbasen</b>, und ihr Waffen- und Ausrüstungssortiment ist auf die Ressourcen des Widerstands beschränkt. Sie können jedoch sehr früh errichtet werden, bevor der Widerstand stark genug ist, um einen Militärstützpunkt einzunehmen, und/oder sie können an sehr vorteilhaften Orten platziert werden.",
JWK-FM-OB-Overview-Intro,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.<br/><br/>There are two types of operating bases, as described below.","Operationsbasen sind Orte, an denen Widerstandsmitglieder Gebäude und Befestigungen errichten, Ressourcen lagern, Werkstätten betreiben, Fahrzeuge reparieren und auftanken können und vieles mehr. Wenn genügend Ressourcen gelagert werden, kann eine Operationsbasis auch als <b>Respawn-Ort</b> genutzt werden.<br/><br/> Es gibt zwei Arten von Operationsbasen, wie unten beschrieben.",
JWK-FM-OB-Overview-MilitaryBases,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.<br/><br/>They are somewhat complimentary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","<b>Militärbasen</b> sind bestehende Orte in der Welt, die vom Feind kontrolliert werden. Nachdem sie eingenommen wurden, können sie als <b>Operationsbasen</b> genutzt werden.<br/><br/>Sie sind eine gewisse Ergänzung zu <b>FOBs</b>, da sie mehr Möglichkeiten auf Kosten ihrer festen Platzierung bieten. Kämpfer finden hier reguläre Armeeausrüstung der <b>verbündeten Streitkräfte</b> und mehr Baumöglichkeiten.",
JWK-FM-Ownership-Intro,"Various items in the world can be <b>owned</b> by <b>freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at resistance base.","Verschiedene Gegenstände in der Welt können von <b>Freiheitskämpfern</b> <b>besessen</b> werden - zum Beispiel Container in Operationsbasen und Fahrzeuge, die in der Welt gefunden werden. Der <b>Besitzer</b> kann den Gegenstand sperren und so den Zugang anderer Spieler einschränken. Sowohl der Status der Sperre als auch das Eigentum werden beibehalten. Dies ist nützlich, wenn man sein persönliches Eigentum sicher aufbewahren möchte oder sicherstellen will, dass kein rücksichtsloser Fahrer sein wertvolles Fahrzeug in der Widerstandsbasis entführt.",
JWK-FM-Ownership-Management,"To acquire ownership over an item, it must have no prior owner. In that case, you will see an <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.<br/><br/>Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Um das Eigentum an einem Gegenstand zu erwerben, darf dieser keinen vorherigen Eigentümer haben. In diesem Fall sehen Sie eine <b>Eigentum beanspruchen</b> Aktion auf dem Gegenstand. Benutze sie einfach, um den Gegenstand als dein Eigentum zu beanspruchen. Wenn du Objekte platzierst und das Objekt besitzbar ist, beanspruchst du es automatisch als dein Eigentum.<br/><br/>Gelegentlich möchtest du das Eigentum auch an einen anderen Spieler weitergeben, zum Beispiel wenn du Container für deine Gruppe baust. In diesem Fall kannst du die Aktion <b>Eigentum aufgeben</b> verwenden, um den Gegenstand freizugeben. Danach kann er von jedem anderen Spieler beansprucht werden. Die Aufgabe des Gegenstandes schaltet ihn auch automatisch frei.",
JWK-FM-Phones-Intro,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.","Mit dem Telefon können Anrufe an bekannte Kontakte über das Telefonbuch oder durch manuelle Wahl einer Nummer getätigt werden. Sobald das Telefon betätigt wird, erscheint ein Radialmenü, in dem Sie die bevorzugte Methode auswählen können.",
