Id,Source,Translation,Comment
JWK-FM-FastTravel-Intro,"Fast travel is available only to player controlled operating bases. It is more expensive than public transport, but it can be performed from any location, even far away from roads and infrastructure. You cannot fast travel while being wanted, but you don't have to appear as a civilian.<br/><br/>To use fast travel, you need to open your map and select fast travel icon from the tool picker in the upper-left corner of the screen.","El viaje rápido sólo está disponible en las bases de operaciones controladas por el jugador. Es más caro que el transporte público, pero se puede realizar desde cualquier lugar, incluso lejos de carreteras e infraestructuras. No puedes viajar rápido mientras te buscan, pero no tienes que aparecer como civil.<br/><br/>Para usar el viaje rápido, tienes que abrir tu mapa y seleccionar el icono de viaje rápido en el selector de herramientas de la esquina superior izquierda de la pantalla.",
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Los combatientes aliados son miembros de la resistencia o civiles partidarios que decidieron participar en la lucha. Aparecerán durante las <b>batallas</b> sobre varios puntos de interés, como ciudades, bases militares, fábricas y otros. Son autónomos y no puedes controlarlos directamente, pero lucharán a tu lado contra el enemigo. Sin embargo, su presencia depende de tus acciones, ya que cada combatiente necesita equiparse con armas y munición, y eso a su vez requiere <b>suministros</b>.<br/><br/>Los combatientes amigos consumen los suministros almacenados en los <b>escondites</b>. Si el lugar por el que se lucha alberga un escondite -como una ciudad-, entonces los combatientes aparecerán y tomarán suministros sólo de ese escondite específico. De lo contrario, al atacar fábricas o bases militares, los suministros se consumen en todos los escondites de la resistencia, incluido el cuartel general. Los suministros almacenados en las bases de operaciones de la resistencia (FOBs, bases militares) y las fábricas controladas no se tienen en cuenta.",
JWK-FM-Header-Acquiring,Acquiring,Adquirir,
JWK-FM-Header-Building,Building,Construir,
JWK-FM-Header-Character,Character,Personaje,
JWK-FM-Header-Control,Control,Control,
JWK-FM-Header-Defeat,Defeat,Derrota,
JWK-FM-Header-Economy,Economy,Economía,
JWK-FM-Header-Enemies,Enemies,Enemigos,
JWK-FM-Header-FOBs,Forward Operating Bases,Bases de operaciones avanzadas,
JWK-FM-Header-Factions,Factions,Facciones,
JWK-FM-Header-GameProgress,Campaign progress,Progreso de la campaña,
JWK-FM-Header-Gameplay,Gameplay,Mecánicas,
JWK-FM-Header-Healing,Healing,Curas,
JWK-FM-Header-Heat,Heat,Búsqueda y captura,
JWK-FM-Header-HqHideouts,HQ hideouts,Escondite Cuartel general,
JWK-FM-Header-Icons,Icons,Iconos,
JWK-FM-Header-Income,Income,Ingresos,
JWK-FM-Header-Management,Management,Gestión,
JWK-FM-Header-Maps,Scenarios,Escenarios,
JWK-FM-Header-MethodsOfEarning,Earning methods,Métodos para ganar dinero,
JWK-FM-Header-MilitaryBases,Military bases,Bases militares,
JWK-FM-Header-Miscellaneous,Miscellaneous,Varios,
JWK-FM-Header-OperatingBase,Operating base,Base de operaciones,
JWK-FM-Header-OperatingBases,Operating bases,Bases de operaciones,
JWK-FM-Header-OtherSettings,Other settings,Otros ajustes,
JWK-FM-Header-Phases,Phases,Fases,
JWK-FM-Header-Placement,Placement,Colocar,
JWK-FM-Header-PreGame,Pre game,Antes de la partida,
JWK-FM-Header-Presets,Presets,Preajustes,
JWK-FM-Header-Requirements,Requirements,Requisitos,
JWK-FM-Header-ResourceProduction,Resource production,Producción de recursos,
JWK-FM-Header-Settings,Settings,Ajustes,
JWK-FM-Header-Start,Start,Inicio,
JWK-FM-Header-Threat,Threat,Amenaza,
JWK-FM-Header-TownHideouts,Town hideouts,Escondites en los pueblos,
JWK-FM-Header-Towns,Towns,Pueblos,
JWK-FM-Header-Transferring,Transferring,Transferir dinero,
JWK-FM-Header-Travel,Travel,Viajar,
JWK-FM-Header-Vehicles,Vehicles,Vehículos,
JWK-FM-Header-Victory,Victory,Victoria,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Los helipuertos ofrecen una única plaza de aparcamiento a la que se pueden asignar helicópteros y, por lo demás, su funcionalidad es idéntica a la de los garajes.<br/><br/>Además de los helipuertos normales, las bases militares permiten construir un <b>helipuerto de reparaciones</b>, que se puede utilizar para reparar helicópteros.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations - typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Los escondites del cuartel general se establecen en lugares más seguros, normalmente en casas remotas alejadas de zonas densamente pobladas o en pequeños asentamientos aislados. Sirven como puntos de entrega y recogida para varias operaciones de la resistencia y como puntos de reunión para reclutar mercenarios. <br/><br/>Siempre hay un cuartel general en el mundo. Sin embargo, si lo pones en peligro, dejará de funcionar y deberá ser reubicado. Este proceso puede llevar varias horas, durante las cuales el Cuartel General será inaccesible. Cualquier suministro almacenado allí se perderá durante el traslado, así que ten cuidado para evitar provocar una reubicación.<br/><br/>La ubicación del Cuartel General no se revela automáticamente en tu mapa. Para descubrir su posición, debes llamar al cuartel general usando un teléfono o ponerte en contacto con él por radio, y luego viajar a las coordenadas que te den.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they're not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Los escondites son lugares seguros utilizados por la resistencia para reuniones y comunicaciones encubiertas. En cada escondite, puedes encontrarte con un <b>oficial de la resistencia</b>, tu contacto principal para todos los asuntos conspirativos. Habla con ellos para recibir nuevas asignaciones. Ten en cuenta que no les gusta especialmente llamar la atención de las autoridades, así que evita visitarlos cuando estés <b>en búsqueda</b>.<br/><br/>Los oficiales de los escondites también ofrecen armas, munición y otros materiales de guerra, todo disponible a cambio de dinero.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","La resistencia establecerá escondites en pueblos y ciudades una vez que haya suficiente apoyo local para mantener sus operaciones. Lo mismo ocurre a la inversa: si pierdes demasiado apoyo, las operaciones de la resistencia se volverán insostenibles y el escondite se disolverá. Mantener una red de escondites es muy importante, ya que cada escondite adicional significa más espacio de almacenamiento para suministros, que se utilizan para armar a tus combatientes durante las batallas.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Hay muchas zonas en las que está prohibida la entrada a civiles. Cualquier jugador que sea visto en estas zonas será inmediatamente disparado y perseguido. Dependiendo de tu configuración, estas zonas estarán marcadas en rojo en tu mapa y/o verás un icono de estado en tu HUD al entrar en ellas. No hay necesidad de comprobar compulsivamente tu mapa para no entrar en ellas por accidente - normalmente están valladas y rodean bases militares, puestos avanzados, fábricas y otros puntos de interés militares o estratégicos.<br/><br/>Se permite la presencia de personal militar dentro de las zonas ilegales. Puede <b>disfrazarse</b> con uniforme enemigo para pasear libremente.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","La idea principal es que el juego se mantenga inmersivo y difícil, pero que no llegue a ser extremadamente duro con los jugadores. Para llegar a capturar todo el mapa necesitas pensar estratégicamente. Preparate bien y elige tus batallas sabiamente, o si no acabarás metido rápidamente en una situación sin salida. Por otro lado, una muerte súbita por una bala perdida o un desafortunado ataque de mortero no hará que pierdas horas de progreso.<br/><br/>Con esto en mente, le puedes sacar el mejor partido a este modo de juego con una actitud relajada y de querer pasarlo bien.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters es una campaña de mundo abierto persistente para un jugador y cooperativo. Como jugadores, tomais el control de los <b>luchadores por la libertad</b> y lanzáis una rebelión contra las fuerzas de ocupación. Vuestra meta es liberar el mapa entero tomando control de múltiples sitios de interés, tanto civiles como militares.<br/><br/>Asegúrate de leer todas las secciones del <b>Manual de campo</b>, ya que este mod añade muchas mecánicas nuevas en el juego.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","El mod básico de <b>Freedom Fighters</b> viene con un escenario por cada mapa vanilla:<br/><br/>- <b>Arland</b>: recomendado para jugadores nuevos como introducción. Necesita menos tiempo para acabarlo que Everon, así que es un buen entorno para hacer pruebas y aprender la forma de jugar y cometer errores, así como probar los ajustes de dificultad antes de empezar en mapas más grandes.<br/><br/>- <b>Everon</b>: el escenario principal, con un mapa suficientemente grande para usar todas las funciones y mecánicas. ¡Ten en cuenta que te puede llevar semanas o meses completarlo!<br/><br/>La intención es publicar en el futuro integraciones con mapas creados por la comunidad.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,Escanea el código QR para unirte al Discord oficial de la comunidad,
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Una vez convencidos de apoyar a la resistencia, los civiles no cambiarán de opinión por sí solos. Recuerda que cada partidario puede volverse hostil si le das una buena razón para ello. Al contrario que los partidarios, los civiles suelen volverse hostiles inmediatamente en respuesta a tus acciones. En ese caso, no hay nada que puedas hacer para que cambien de opinión, salvo esperar.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Las tiendas médicas ofrecen una regeneración más rápida a los <b>luchadores por la libertad</b> que residen en su interior. También son una fuente de artículos médicos como vendas o epinefrina, que se pueden obtener gastando recursos en la tienda.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Para hacerse con el control, la resistencia tiene que ganar una <b>batalla</b> sobre la base. Se puede iniciar una <b>batalla</b> interactuando con el puesto de la bandera de la base militar.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Las bases militares son la columna vertebral de la ocupación enemiga sobre la zona. Todas las bases deben ser controladas por la resistencia para lograr la victoria, pero ten cuidado, están fuertemente custodiadas y el enemigo no las perderá fácilmente.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Una vez bajo control de la resistencia, la base militar se convierte en <b>base de operaciones</b> de la resistencia, lo que significa que la resistencia puede empezar a construir en su zona. Consulta la sección correspondiente del Manual de campo para obtener más información.",
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Puedes recibir misiones hablando con el <b>oficial de la resistencia</b>. Las misiones son compartidas por todos los jugadores dentro del juego y no importa qué jugador las tome o informe de ellas. Si la misión se premia con dinero, la cantidad se divide automáticamente entre todos los jugadores dentro del juego.<br/><br/>Las misiones y su progreso son, en cualquier momento, totalmente persistentes. Es una buena idea consultar el diario al unirse a una sesión en línea existente para comprobar si hay alguna misión ya iniciada.",
JWK-FM-Money-Intro,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.<br/><br/>You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.<br/><br/>Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","<b>El dinero</b> hace que el mundo gire y no es diferente en <b>Freedom Fighters</b>. Lo necesitarás para comprar equipo, suministros, contratar subordinados y expandir tus bases. La cantidad de dinero que posees se puede comprobar en cualquier momento abriendo el menú del inventario.<br/><br/>Puedes seleccionar la moneda utilizada en tu partida durante la configuración del juego. El formato de moneda seleccionado no tiene ningún efecto en la jugabilidad y es puramente un cambio cosmético/de rol.<br/><br/>Tu dinero es virtual, lo que significa que no hay una cartera como objeto en el juego y tu saldo está ligado a tu perfil de jugador. Lo que ocurra con tu saldo en caso de que tu personaje muera dependerá de tu nivel de dificultad: desde ninguna penalización, pasando por una cuota fija, hasta una pérdida total.",
JWK-FM-Money-MethodsOfEarning,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.<br/><br/>If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Hay muchas formas de ganar dinero, pero la más gratificante es recoger las placas de identificación de los enemigos y entregarlas a la resistencia. Si estás muy desesperado, puedes intentar extorsionar a civiles indefensos. Este debe ser tu último recurso, ya que los vuelve hostiles contra ti y te hace perder su apoyo ganado con tanto esfuerzo.",
JWK-FM-Money-Transferring,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Puedes transferir dinero a otro compañero accediendo al menú radial y seleccionando la opción <b>Transferir dinero</b>. Para ello, tienes que estar cerca del destinatario. Una vez enviado el dinero, el destinatario recibirá una notificación en la que se mencionará el nombre del remitente y la cantidad de dinero recibida.",
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b>facción del jugador</b>: la facción de la resistencia. Fuerzas irregulares que mezclaran equipación propia y aliada.<br/>- <b>Facción enemiga</b>: la facción invasora. Ejército regular organizado, controlan todos los puntos importantes del mapa, sin límite de recursos.<br/>- <b>facción aliada</b>: Fuerzas extranjeras que apoyan a la resistencia con ayuda política y militar. No están presentes en el territorio, pero la resistencia podrá acceder a algunas de sus armas y vehículos.<br/>- <b>facción civil</b>: la población local, presente en los pueblos e instalaciones no militares. Dependiendo de los eventos en el mundo, ciertos personajes pueden convertirse en aliados de la resistencia o de los invasores e involucrarse.<br/><br/>Debido a todas las funciones incluidas, <b>Freedom Fighters</b> no es compatible automáticamente con facciones creadas con mods. En la versión básica, puedes jugar como <b>FIA</b>, y elegir entre <b>USA</b> y <b>USSR</b> en los roles de invasores y aliados. En el futuro se añadirá compatibilidad con facciones de mods.",
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.","Tanto si lanzas un escenario de un jugador, alojas una partida o configuras un servidor dedicado, una partida nueva de <b>Freedom Fighters</b> se lanza con el interfaz del juego. Los tres modos están soportados. Más aún, puedes cambiar de un jugador a una partida alojada localmente, el progreso se conserva de un modo a otro.",
JWK-FM-NewGame-OtherSettings,You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,También puedes ajustar el formato en que se muestra el dinero en el juego. Esto es puramente cosmético y no afecta a la forma de jugar.,
JWK-FM-NewGame-PreGame,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.<br/><br/>During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings cannot be changed later.</b> Ability to change difficulty settings during a campaign will be added in future.","<b>Antes de la partida</b> si no hay datos salvados, todos los jugadores que entren verán una pantalla previa a la partida. Si estás jugando en un servidor dedicado, debes entrar como administrador para configurar el juego y lanzarlo. Esto es automático para un jugador y servidor local.<br/><br/>Durante la pre partida puedes seleccionar la configuración de facción y múltiples opciones de dificultad. <b>Los ajustes de configuración y dificultad no se pueden cambiar más tarde.</b>La capacidad de cambiar los ajustes de dificultad durante una campaña se añadirá en el futuro.",
JWK-FM-OB-CommandPosts-Intro,"Command post enables you to have an <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","Puesto de mando te permite tener un <b>oficial de resistencia</b> en el lugar, permitiéndote entregar placas, tomar carteles o misiones en tu base de operaciones, sin necesidad de desplazarte a un escondite.",
JWK-FM-OB-Overview-FOBs,"FOBs can be established by resistance members using entrenchment tool, via placement menu. They need to be placed in sufficient distance from enemy controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.<br/><br/>FOBs are field bases and as such, offer less capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","Los miembros de la resistencia pueden establecer FOBs utilizando la herramienta de atrincheramiento, a través del menú de colocación. Deben colocarse a suficiente distancia de las instalaciones controladas por el enemigo, ciudades y otros puntos de interés. Puedes usar la herramienta de mapa <b>Colocación de FOB</b> para planificar la ubicación con antelación.<br/><br/>Las FOB son bases de campaña y, como tales, ofrecen menos capacidades que las <b>bases militares</b>, y su arsenal y surtido de equipamiento se limitan a los activos de la resistencia. Sin embargo, pueden establecerse muy pronto, antes de que la resistencia sea lo suficientemente fuerte como para superar una base militar, y/o pueden situarse en lugares muy ventajosos.",
JWK-FM-OB-Overview-Intro,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.<br/><br/>There are two types of operating bases, as described below.","Las bases de operaciones son ubicaciones en las que los miembros de la resistencia pueden construir edificios y fortificaciones, almacenar recursos, operar garajes, reparar y repostar vehículos y mucho más. Si se almacenan suficientes recursos, una base de operaciones puede usarse como <b>lugar de reaparición</b>.<br/><br/>Hay dos tipos de bases de operaciones, como se describe a continuación.",
JWK-FM-OB-Overview-MilitaryBases,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.<br/><br/>They are somewhat complimentary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","Las <b>bases militares</b> son ubicaciones existentes en el mundo, controladas por el enemigo. Una vez tomadas, pueden usarse como <b>bases de operaciones</b>.<br/><br/>Son algo complementarias a las <b>FOB</b>, ya que ofrecen más posibilidades a costa de su emplazamiento fijo. Los combatientes encontrarán aquí equipo militar habitual de las <b>fuerzas aliadas</b> y más opciones de construcción.",
JWK-FM-Ownership-Intro,"Various items in the world can be <b>owned</b> by <b>freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at resistance base.","Varios objetos del mundo pueden ser <b>propiedad</b> de los <b>luchadores por la libertad</b>, como los contenedores situados en las bases de operaciones y los vehículos que se encuentran en el mundo. El <b>propietario</b> puede bloquear el objeto, restringiendo el acceso de otros jugadores. Tanto el estado de bloqueo como la propiedad se mantienen. Esto es útil si quieres mantener a salvo tus pertenencias personales, o asegurarte de que ningún conductor imprudente secuestra tu valioso vehículo en la base de resistencia.",
JWK-FM-Ownership-Management,"To acquire ownership over an item, it must have no prior owner. In that case, you will see an <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.<br/><br/>Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Para adquirir la propiedad de un elemento, éste no debe tener ningún propietario anterior. En ese caso, verás una acción <b>Tomar posesión</b> en el objeto. Utilízala para reclamar el objeto como tuyo. Si estás colocando objetos y el objeto puede tener dueño, lo reclamarás automáticamente.<br/><br/>A veces también puedes querer pasar la propiedad a otro jugador, por ejemplo si estás construyendo contenedores para tu escuadrón. En ese caso, puedes usar la acción <b>Ceder titularidad</b> para liberar el objeto. Después, podrá ser reclamado por cualquier otro jugador. Abandonar el objeto también lo desbloqueará automáticamente.",
JWK-FM-Phones-Intro,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.","Los teléfonos pueden utilizarse para realizar llamadas a contactos conocidos utilizando la agenda o marcando un número manualmente. Una vez que se interactúa con el teléfono, aparece un menú radial que permite elegir el método preferido.",
JWK-FM-Ports-Intro,"Ports can be used to import <b>supplies</b> from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.<br/><br/>Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.","Los puertos pueden utilizarse para importar <b>suministros</b> del extranjero, un recurso esencial que representa diversos productos básicos esenciales tanto para la vida cotidiana como para el desarrollo de tus instalaciones. Los suministros se pueden comprar a cambio de dinero tras interactuar con el letrero de la zona de almacenamiento. Cada puerto tiene un almacén limitado de suministros, pero al cabo de unos días las existencias deben reponerse. Los almacenes de los puertos son independientes entre sí y se reponen de forma independiente.<br/><br/>Una vez comprados los suministros, se colocarán en la zona de recogida. No te preocupes si no puedes transportar todos los bienes de una sola vez: esos suministros están seguros y estarán esperando a que los recojas cuando vuelvas.",
JWK-FM-Posters-Acquiring,Posters can be obtained from resistance officers using relevant dialogue option.,Los carteles pueden obtenerse de los oficiales de resistencia mediante la opción de diálogo correspondiente.,
JWK-FM-Posters-GameProgress,"Postering all spots is not required to finish the campaign, but is required to reach 100% completion.","No es necesario colocar todos los carteles para acabar la campaña, pero sí para completarla al 100%.",
JWK-FM-Posters-Intro,"Placing up posters is a very effective early method to raise awareness about your revolution and gain support. It's more time effective than personal agitation, as you can reach many people with a single poster.<br/><br/>There is a trade off however, as the amount of posters - and thus the support you can generate this way - is limited. As the posters are meant to be visible - they are also visible to enemy forces too, and will raise the local threat level.","La colocación de carteles es un método muy eficaz para dar a conocer su revolución y conseguir apoyo. Es más eficaz en cuanto a tiempo que la arenga personal, ya que puedes llegar a mucha gente con un solo cartel. <br/><br/>Sin embargo, hay una contrapartida, ya que la cantidad de carteles -y, por tanto, el apoyo que puedes generar de esta forma- es limitada. Como los carteles están pensados para ser visibles, también son visibles para las fuerzas enemigas y aumentarán el nivel de amenaza local.",
JWK-FM-Posters-Placement,"To place a poster, you need to equip it in your left hand (just like any other item). You will see a ghost of the poster in front of you. The ghost color will change to gray if the placement is valid, and yellow if it cannot be placed.<br/><br/>Posters can be only attached to specific objects (usually boards, signs, cabinets, advertising columns and similar), which are marked on your map with a posterable icon. Once an item has been postered, the icon is removed.<br/><br/>Distributing propaganda is a crime, and doing it within enemy sight will make you <b>wanted</b>.","Para colocar un cartel, tienes que equiparlo en tu mano izquierda (como cualquier otro objeto). Verás un fantasma del cartel frente a ti. El color del fantasma cambiará a gris si la colocación es válida, y a amarillo si no se puede colocar.<br/><br/>Los carteles sólo se pueden fijar a objetos específicos (normalmente tablones, señales, armarios, columnas publicitarias y similares), que se marcan en tu mapa con un icono de cartel. Una vez que el cartel ha sido pegado, el icono desaparece.<br/><br/>Distribuir propaganda es un delito, y hacerlo a la vista del enemigo te pondrá en <b>búsqueda y captura</b>.",
JWK-FM-PublicTransport-Intro,"Public transport can be used to quickly travel around the map. You can use <b>buses</b> to travel on roads and <b>ferries</b> to navigate the water bodies. Every passenger has to buy a ticket each time they travel, price of which depends on the distance traveled. Sometimes certain stops may become temporarily unavailable, for example due to ongoing battles or administrative decisions of the authorities.<br/><br/>To travel, you have to appear as a civilian and cannot be <b>wanted</b>.","El transporte público puede utilizarse para desplazarse rápidamente por el mapa. Puedes utilizar <b>autobuses</b> para viajar por las carreteras y <b>ferris</b> para navegar por el mar. Cada pasajero tiene que comprar un billete cada vez que viaja, cuyo precio depende de la distancia recorrida. A veces, algunas paradas pueden dejar de estar disponibles temporalmente, por ejemplo debido a batallas en curso o a decisiones administrativas de las autoridades.<br/><br/>Para viajar, hay que presentarse como civil y no se puede estar <b>en búsqueda</b>.",
JWK-FM-RadarSites-Control,"Radar sites cannot be captured by the resistance, only neutralized. To do so, the resistance has to destroy all radar dishes present on the site. Even if the defending garrison is cleared without damage to the equipment, the resistance has no qualified crews to operate the installations.","Los emplazamientos de radar no pueden ser capturados por la resistencia, sólo neutralizados. Para ello, la resistencia tiene que destruir todas las antenas de radar presentes en el emplazamiento. Incluso si la guarnición defensora es desalojada sin daños en los equipos, la resistencia no dispone de tripulaciones cualificadas para operar las instalaciones.",
