Id,Source,Translation,Comment
JWK-FM-CiviliansOverview-Intro,"Civilian population is a key element in your revolution. After all, it is their freedom you are fighting for. Just incidentally they also happen to fuel your efforts with money and manpower. Each civilian may have one of the following stances regarding revolution:<br/><br/>- <b>supporting</b>: friendly to the resistance members and disapproving of the occupier.<br/><br/>- <b>neutral</b>: no stance, the initial state for most of the population. They don't really care about the revolution or the occupier forces. They can be turned into supporters, given enough reasons to.<br/><br/>- <b>hostile</b>: actively against the revolution and supporting the occupier. They cannot be turned into supporters, but given enough time they may become neutral.<br/><br/>Population moods will change in reaction to your actions. While civilians are rather tolerant to acts of war and inconveniences caused by combat against the occupier, any wrongdoings towards them will turn them hostile very quickly. Keep in mind your supporters may become hostile just as well, negating your hard-earned friendliness.<br/><br/>You can inspect general population stats in the campaign progress menu. To check local trends, inspect selected town on the map. Population composition is represented by a progress bar, with color-coded segments proportional to the popularity of relevant stance.","Ludność cywilna jest kluczowym elementem twojej rewolucji. W końcu to ich wolność, o którą walczysz. Nawiasem mówiąc, podsycają twoje wysiłki pieniędzmi i siłą roboczą. Każdy cywil może mieć jedną z następujących stanowisk dotyczących rewolucji: <br/> <br/>- <b> Wspieranie </b>: Przyjazna dla członków oporu i dezaprobaty najemca. <br/> <br/>- <b> neutralny </b>: bez stanowiska, początkowe państwo dla większości populacji. Tak naprawdę nie dbają o rewolucję ani siły najemców. Można je przekształcić w zwolenników, biorąc pod uwagę wystarczające powody. <br/> <br/>- <b> wrogie </b>: aktywnie przeciwko rewolucji i wspieraniu okupnika. Nie można ich zamienić w kibiców, ale biorąc pod uwagę wystarczająco dużo czasu, mogą stać się neutralne. <br/> <br/> nastroje populacyjne zmienią się w reakcji na twoje działania. Podczas gdy cywile są raczej tolerancyjne na akty wojny i niedogodności spowodowane walką przeciwko okupantowi, wszelkie wykroczenia wobec nich sprawiają, że bardzo szybko będą je wrogo nastawić. Należy pamiętać, że twoi zwolennicy mogą stać się wrogo nastawieni, negując twoją ciężko zarobioną życzliwość. <br/> <br/> Możesz sprawdzić ogólne statystyki populacji w menu postępu kampanii. Aby sprawdzić lokalne trendy, sprawdź wybrane miasto na mapie. Skład populacji jest reprezentowany przez pasek postępu, z kolorowymi segmentami proporcjonalnymi do popularności odpowiedniej postawy.",
JWK-FM-Commanding-Intro,"You can command a squad using the vanilla commanding system. You subordinates are persistent and in multiplayer sessions enter and exit the game with you. If your character dies, your squad will become detached. Any player, including you, can take command over a detached fighter by approaching them and using an action. Therefore you can regain command, if you return to your former squad with a new character quickly enough. A detached squad will disappear if there is no one nearby for a certain time.","Możesz dowodzić drużyną za pomocą systemu dowodzenia waniliowego. Wy, podwładni jesteście wytrwały, a podczas sesji wieloosobowych wejdź i wyjdź z tobą. Jeśli twoja postać umrze, drużyna zostanie oderwana. Każdy gracz, w tym ty, może przejąć dowództwo nad odłączonym wojownikiem, zbliżając się do nich i używając akcji. Dlatego możesz odzyskać polecenie, jeśli wrócisz do dawnej drużyny z nową postacią wystarczająco szybko. Odłączona drużyna zniknie, jeśli przez pewien czas nie ma nikogo w pobliżu.",
JWK-FM-Construction-Building,"Buildable structures cost resources, which are taken from the location storage. <b>Right now raised structures cannot be moved or removed.</b> Structures belong to the resistance in general and are not linked to the specific person constructing them.","Struktury do zbudowania kosztują zasoby, które są pobierane z przechowywania lokalizacji. <b> W tej chwili podniesione struktury nie mogą być przenoszone ani usunięte. Struktury </b> należą ogólnie do oporu i nie są powiązane z konkretną osobą, która je konstruuje.",
JWK-FM-Construction-Intro,"Construction includes placement of various items in the world and building structures. Both these actions are available via <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at <b>operating bases</b> controlled by the resistance.","Konstrukcja obejmuje umieszczenie różnych przedmiotów na świecie i konstrukcje budowlane. Oba te akcje są dostępne za pośrednictwem <Color RGBA = '226,168,79,255'> <akcja nazwa = ""JWK_MAINMENU""/> </Color> <b> Menu promieniowe </b>, ale pojawi się tylko wtedy, gdy Twoja postać jest wyposażona w narzędzie do zakazu <b>. Ponadto konstrukcja jest możliwa tylko w bazach operacyjnych <b> kontrolowanych przez opór.",
JWK-FM-Construction-Placement,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages). <b>Right now placed items cannot be moved or removed.</b>","Obiekty umieszczalne to mniejsze rekwizyty, za które osoba wypłacana jest przez osobę umieszczającą. Jeśli element może być własnością, zostanie on automatycznie powiązany z osobą umieszczającą go (na przykład: przechowywanie elementów). <b> W tej chwili umieszczone elementy nie można przesuwać ani usunąć. </b>",
JWK-FM-DifficultySettings-Intro,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Right now those settings can only be adjusted when starting a new campaign.","Uruchamiając nową grę, możesz zmodyfikować różne ustawienia, aby dostosować trudność i mechanikę w stylu gry. Chociaż są one zbiorowo nazywane ustawieniami trudności, niektóre wybory są raczej kwestią preferencji. Obecnie te ustawienia można dostosować tylko przy rozpoczęciu nowej kampanii.",
JWK-FM-DifficultySettings-Presets,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.<br/><br/>If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.","Możesz szybko zmienić wszystkie ustawienia, wybierając jeden z predefiniowanych ustawień wstępnych. Wybór ustawień wstępnych nie uniemożliwia dalszego dostosowywania ustawień - jeśli zmienisz dowolną z opcji, ustawienie wstępnego selektora automatycznie przełączy się na <b> niestandardowe </b>, zachowując wszystkie pozostałe ustawienia z ustawienia wstępnego. W ten sposób możesz użyć dowolnego z ustawień wstępnych jako punktu wyjścia. <br/> <br/> Jeśli jest to twoja pierwsza gra, zalecamy użycie <b> Normal </b>, aby doświadczyć zrównoważonej rozgrywki w sposób, w jaki została przewidziana.",
JWK-FM-DonatingSupplies-Intro,"Free stuff is an excellent method to gain supporters, whether you are a politician, or... a politician-to-be. If you win the revolution, of course. The downside is that you actually have to bring the stuff to the table. But here comes the good news - when it's free, nobody will ask you how you got it.<br/><br/>Donating supplies is a rather expensive method, unless you have a surplus of your own production. Supplies are also vital to your own operations, so giving them away in the early stages of the revolution may not be the best choice.<br/><br/>There is no limit as to how many supplies and how often you can donate to a specific town, but many donations over a short period of time will stop having an effect on the support. It's best to diversify and distribute the supplies evenly to many towns in a concurrent manner. Donation effects wear out after some time, so you can come back and donate another shipment later.<br/><br/>Load your vehicle with supplies and drive to the exact location of the town marker, as shown on your map. Come to a full stop once you are within 50 meters from the marker. A prompt should appear, and the donation option will be available in the radial menu.","Bezpłatne rzeczy to doskonała metoda zdobywania kibiców, niezależnie od tego, czy jesteś politykiem, czy ... przyszłym politykiem. Oczywiście jeśli wygrasz rewolucję. Minusem jest to, że faktycznie musisz przynieść rzeczy do stołu. Ale nadchodzi dobra wiadomość - kiedy jest bezpłatna, nikt nie zapyta cię, jak ją masz. <br/> <br/> Darowizowanie materiałów eksploatacyjnych jest dość kosztowną metodą, chyba że masz nadwyżkę własnej produkcji. Zapasy są również niezbędne dla twoich operacji, więc rozdawanie ich we wczesnych stadiach rewolucji może nie być najlepszym wyborem. <br/> <br/> Nie ma ograniczeń co do liczby materiałów eksploatacyjnych i jak często możesz przekazać darowiznę na określone miasto, ale wiele darowizn w krótkim czasie przestanie mieć wpływ na poparcie. Najlepiej w równoległy dywersyfikacja i równomierne rozmieszczenie materiałów do wielu miast. Efekty darowizny zużywają się po pewnym czasie, abyś mógł wrócić i przekazać kolejną przesyłkę później. <br/> <br/> Załaduj pojazd zapasami i przejść do dokładnej lokalizacji znacznika miasta, jak pokazano na mapie. Zatrzymaj się w pełni, gdy znajdujesz się w odległości 50 metrów od znacznika. Powinien pojawić się monit, a opcja darowizny będzie dostępna w menu promieniowym.",
JWK-FM-Entry-Appearance,Appearance,Wygląd,
JWK-FM-Entry-Battles,Battles,Bitwy,
JWK-FM-Entry-BeingWanted,Being wanted,Bycie poszukiwanym,
JWK-FM-Entry-CharacterStatus,Character status,Status postaci,
JWK-FM-Entry-CiviliansOverview,Civilians overview,Przegląd cywilów,
JWK-FM-Entry-Commanding,Commanding,Imponujący,
JWK-FM-Entry-Construction,Construction,Budowa,
JWK-FM-Entry-DifficultySettings,Difficulty settings,Ustawienia trudności,
JWK-FM-Entry-DonatingSupplies,Donating supplies,Przekazanie zapasów,
JWK-FM-Entry-FOBs,FOBs,Fobs,
JWK-FM-Entry-Factories,Factories,Fabryki,
JWK-FM-Entry-FriendlyFighters,Friendly fighters,Przyjaźni bojownicy,
JWK-FM-Entry-Hideouts,Hideouts,Kryjówki,
JWK-FM-Entry-HowToLose,How to lose,Jak stracić,
JWK-FM-Entry-HowToWin,How to win,Jak wygrać,
JWK-FM-Entry-IllegalZones,Illegal zones,Nielegalne strefy,
JWK-FM-Entry-Introduction,Introduction,Wstęp,
JWK-FM-Entry-JoinDiscord,Join Discord,Dołącz do Discord,
JWK-FM-Entry-LosingSupport,Losing support,Utrata wsparcia,
JWK-FM-Entry-MapLegend,Map legend,Legenda map,
JWK-FM-Entry-MapTools,Map tools,Narzędzia mapy,
JWK-FM-Entry-MilitaryBases,Military bases,Bazy wojskowe,
JWK-FM-Entry-Missions,Missions,Misje,
JWK-FM-Entry-Money,Money,Pieniądze,
JWK-FM-Entry-NewGame,New game,Nowa gra,
JWK-FM-Entry-OB-Armories,Armories,Zbrojownia,
JWK-FM-Entry-OB-CommandPosts,Command posts,Posty dowodzenia,
JWK-FM-Entry-OB-EquipmentStores,Equipment stores,Sklepy sprzętowe,
JWK-FM-Entry-OB-FastTravel,Fast travel,Szybka podróż,
JWK-FM-Entry-OB-Garages,Garages,Garaże,
JWK-FM-Entry-OB-Helipads,Helipads,HEPIPADS,
JWK-FM-Entry-OB-MedicalTents,Medical tents,Namioty medyczne,
JWK-FM-Entry-OB-Overview,Operating bases,Bazy operacyjne,
JWK-FM-Entry-OB-Repair,Repair stations,Stacje naprawcze,
JWK-FM-Entry-OB-Storages,Storages,Magazyny,
JWK-FM-Entry-Ownership,Ownership,Własność,
JWK-FM-Entry-Phones,Phones,Telefony,
JWK-FM-Entry-Ports,Ports,Porty,
JWK-FM-Entry-Posters,Propaganda posters,Plakaty propagandowe,
JWK-FM-Entry-PublicTransport,Public transport,Transport publiczny,
JWK-FM-Entry-RadarSites,Radar sites,Witryny radarowe,
JWK-FM-Entry-RadialMenu,Radial menu,Menu promieniowe,
JWK-FM-Entry-Radio,Radio,Radio,
JWK-FM-Entry-RadioTowers,Radio towers,Wieże radiowe,
JWK-FM-Entry-RaisingSupport,Raising support,Podnoszenie wsparcia,
JWK-FM-Entry-Recruits,Recruits,Rekruci,
JWK-FM-Entry-ResistanceTraders,Traders,Handlowcy,
JWK-FM-Entry-Respawn,Respawn,Odradzać,
JWK-FM-Entry-Resting,Resting,Spoczynkowy,
JWK-FM-Entry-Saving,Saving and persistence,Oszczędzanie i wytrwałość,
JWK-FM-Entry-Shops,Shops,Sklepy,
JWK-FM-Entry-StrategyGuide,Strategy guide,Przewodnik strategii,
JWK-FM-Entry-Tips,Tips,Porady,
JWK-FM-Entry-Towns,Towns,Miasta,
JWK-FM-Entry-Undercover,Undercover,Tajny,
JWK-FM-Entry-VictoryAndDefeat,Victory and defeat,Zwycięstwo i porażka,
JWK-FM-Entry-VisitWebsite,Visit website,Odwiedź stronę internetową,
JWK-FM-EquipmentStores-Intro,"Equipment stores allow to purchase uniforms and non-lethal equipment using resources stored at the base.<br/><br/>Different types of stores can be built, depending on the operating base type:<br/><br/>- <b>Allied equipment store</b> is available at <b>military bases</b> and offers equipment of your supporting faction.<br/><br/>- <b>Field equipment store</b> is available at <b>FOBs</b> and offers equipment of the player faction.","Sklepy sprzętowe pozwalają na zakup mundurów i nieobjętych urządzeń wykorzystujących zasoby przechowywane u podstawy. <br/> <br/> Można budować różne rodzaje sklepów, w zależności od typu bazy operacyjnej: <br/> <br/>- <b> Store sprzętu sojuszniczego </b> jest dostępny w <b> podstawach wojskowych </b> i oferuje sprzęt swojej faktycji obsługiwanej. <b> Fobs </b> i oferuje sprzęt frakcji gracza.",
JWK-FM-Factories-Control,"Factories are usually guarded by a enemy forces garrison. Once the garrison is cleared and the area is secured, a battle will follow. Be careful, as during factory working hours civilian workers will be present in the factory area. After repelling enemy forces the resistance will take control over the factory. All factories must be controlled by the resistance in order to achieve victory.","Fabryki są zwykle strzeżone przez garnizon sił wroga. Po wyczyszczeniu garnizonu i zabezpieczeniu obszaru nastąpi bitwa. Zachowaj ostrożność, ponieważ w godzinach pracy w fabryce pracownicy cywilni będą obecni w obszarze fabrycznym. Po oderwaniu wroga siły opór przejmie kontrolę nad fabryką. Wszystkie fabryki muszą być kontrolowane przez opór, aby osiągnąć zwycięstwo.",
JWK-FM-Factories-Intro,"Factories are crucial for your revolution, as they can provide a steady stream of resources, which are much needed for any war efforts.","Fabryki są kluczowe dla twojej rewolucji, ponieważ mogą zapewnić stały strumień zasobów, które są bardzo potrzebne do wszelkich działań wojennych.",
JWK-FM-Factories-ResourceProduction,"Each factory controlled by the resistance will produce certain resources, depending on the factory type. Those resources may be then freely utilized by freedom fighters as deemed fit. On each factory area there is at least one resource storage, in which the produced resources are placed. Those storages are always marked on the map and feature a sign.","Każda fabryka kontrolowana przez oporność wytworzy określone zasoby, w zależności od rodzaju fabryki. Zasoby te mogą być następnie swobodnie wykorzystywane przez bojowników o wolność jako uznane za dopasowanie. Na każdym obszarze fabrycznym znajduje się co najmniej jeden magazyn zasobów, w którym umieszczane są wyprodukowane zasoby. Te magazyny są zawsze oznaczone na mapie i mają znak.",
JWK-FM-FastTravel-Intro,"Fast travel is available only to player controlled operating bases. It is more expensive than public transport, but it can be performed from any location, even far away from roads and infrastructure. You cannot fast travel while being wanted, but you don't have to appear as a civilian.<br/><br/>To use fast travel, you need to open your map and select fast travel icon from the tool picker in the upper-left corner of the screen.","Szybka podróż jest dostępna tylko dla baz operacyjnych kontrolowanych przez graczy. Jest droższy niż transport publiczny, ale można go wykonywać z dowolnego miejsca, nawet daleko od dróg i infrastruktury. Nie możesz szybko podróżować podczas bycia poszukiwanym, ale nie musisz pojawiać się jako cywil. <br/> <br/> Aby korzystać z szybkiej podróży, musisz otworzyć mapę i wybrać ikonę szybkiej podróży z zbieracza narzędzi w lewym górnym rogu ekranu.",
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Przyjaźni bojownicy są członkami oporu lub wspieraniem cywilów, którzy postanowili wziąć udział w walce. Pojawią się one podczas bitew </b> w różnych interesujących punktach, takich jak miasta, bazy wojskowe, fabryki i inne. Są autonomiczne i nie możesz ich bezpośrednio kontrolować, ale będą walczyć obok ciebie z wrogiem. Jednak ich obecność zależy od twoich działań, ponieważ każdy wojownik musi być wyposażony w broń i amunicję, a z kolei wymaga zapasów <b> </b>. <br/> <br/> Przyjaznych bojowników spożywają zapasy przechowywane w Hipiouts </b>. Jeśli lokalizacja walka o gospodarzy, kryjówka - takich jak miasto - wówczas pojawiają się bojownicy i przyjmują zapasy tylko z tej konkretnej kryjówki. W przeciwnym razie - podczas atakowania fabryk lub baz wojskowych - zapasy są spożywane we wszystkich kryjówkach oporu, w tym w centrali. Zapasy przechowywane w bazach operacyjnych oporowych (FOB, bazy wojskowe) i kontrolowane fabryki nie są brane pod uwagę.",
JWK-FM-Header-Acquiring,Acquiring,Pozyskiwanie,
JWK-FM-Header-Building,Building,Budynek,
JWK-FM-Header-Character,Character,Charakter,
JWK-FM-Header-Control,Control,Kontrola,
JWK-FM-Header-Defeat,Defeat,Pokonać,
JWK-FM-Header-Economy,Economy,Gospodarka,
JWK-FM-Header-Enemies,Enemies,Wrogowie,
JWK-FM-Header-FOBs,Forward Operating Bases,Podstawowe podstawy operacyjne,
JWK-FM-Header-Factions,Factions,Frakcje,
JWK-FM-Header-GameProgress,Campaign progress,Postęp kampanii,
JWK-FM-Header-Gameplay,Gameplay,Rozgrywka,
JWK-FM-Header-Healing,Healing,Gojenie : zdrowienie,
JWK-FM-Header-Heat,Heat,Ciepło,
JWK-FM-Header-HqHideouts,HQ hideouts,HQ HIPoutouts,
JWK-FM-Header-Icons,Icons,Ikony,
JWK-FM-Header-Income,Income,Dochód,
JWK-FM-Header-Management,Management,Kierownictwo,
JWK-FM-Header-Maps,Scenarios,Scenariusze,
JWK-FM-Header-MethodsOfEarning,Earning methods,Metody zarabiania,
JWK-FM-Header-MilitaryBases,Military bases,Bazy wojskowe,
JWK-FM-Header-Miscellaneous,Miscellaneous,Różnorodny,
JWK-FM-Header-OperatingBase,Operating base,Baza operacyjna,
JWK-FM-Header-OperatingBases,Operating bases,Bazy operacyjne,
JWK-FM-Header-OtherSettings,Other settings,Inne ustawienia,
JWK-FM-Header-Phases,Phases,Fazy,
JWK-FM-Header-Placement,Placement,Umieszczenie,
JWK-FM-Header-PreGame,Pre game,Gra przed,
JWK-FM-Header-Presets,Presets,Wstępne,
JWK-FM-Header-Requirements,Requirements,Wymagania,
JWK-FM-Header-ResourceProduction,Resource production,Produkcja zasobów,
JWK-FM-Header-Settings,Settings,Ustawienia,
JWK-FM-Header-Start,Start,Start,
JWK-FM-Header-Threat,Threat,Zagrożenie,
JWK-FM-Header-TownHideouts,Town hideouts,Kryjówki miasta,
JWK-FM-Header-Towns,Towns,Miasta,
JWK-FM-Header-Transferring,Transferring,Przeniesienie,
JWK-FM-Header-Travel,Travel,Podróż,
JWK-FM-Header-Vehicles,Vehicles,Pojazdy,
JWK-FM-Header-Victory,Victory,Zwycięstwo,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","HEPADS oferują jedno miejsce parkingowe, do którego można przypisać helikoptery, a poza tym są identyczne pod względem garaże.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations — typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Kruki HQ są ustalane w bezpieczniejszych lokalizacjach - zwykle w odległych domach z dala od gęsto zaludnionych obszarów lub w małych, ustronnych osadach. Służą jako punkty dostawy i odbioru dla różnych operacji oporowych i działają jako punkty rajdowe, w których bojowników najemników można rekrutować </b>. <br/> <br/> Na świecie zawsze jest jedna kryjówka. Jeśli jednak go zagrożysz, zaprzesta operacji i musi zostać przeniesiony. Proces ten może potrwać kilka godzin, podczas których siedziba będzie niedostępna. Wszelkie zapasy zapisane tam zostaną utracone podczas przeprowadzki, więc uważaj, aby uniknąć uruchamiania relokacji. <br/> <br/> Lokalizacja siedziby nie jest automatycznie ujawniona na twojej mapie. Aby odkryć jego pozycję, musisz zadzwonić do siedziby za pomocą telefonu lub skontaktować się z nim przez radio, a następnie przejść do współrzędnych, które otrzymałeś.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Ukryj to bezpieczne lokalizacje używane przez opór na spotkania i ukrytą komunikację. W każdej kryjówce możesz spotkać się z oficerem oporowym <b> </b> - Twój główny kontakt we wszystkich sprawach konspiracyjnych. Porozmawiaj z nimi, aby otrzymać nowe zadania. Należy pamiętać, że nie lubią przyciągać uwagi władz, więc unikaj ich odwiedzania, gdy masz <b> upał </b> na sobie. <br/> <br/> Hideout Funkcjonariusze oferują również broń, amunicję i inne materiały wojenne - wszystkie dostępne w zamian za pieniądze.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","Opór ustanowi kryjówki w miastach i miastach, gdy będzie wystarczające lokalne wsparcie, aby utrzymać działalność. To samo idzie w drugą stronę - jeśli stracisz zbyt duże wsparcie, operacje oporowe staną się niezrównoważone, a kryjówka zostanie rozwiązana. Utrzymanie sieci kryjówek jest bardzo ważne, ponieważ każda dodatkowa kryjówka oznacza więcej miejsca do przechowywania materiałów eksploatacyjnych, które są używane do uzbrojenia bojowników podczas bitew.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","Istnieje wiele obszarów, które mogą wchodzić do cywilów. Każdy gracze zauważone w tych obszarach zostaną natychmiast zastrzelone i polowane. W zależności od ustawień obszary te zostaną oznaczone na czerwono na twojej mapie i/lub zobaczysz ikonę statusu na swoim HUD po ich wprowadzeniu. Nie ma potrzeby gorączkowo sprawdzania mapy, aby nie wchodzić do nich przez przypadek - zwykle są ogrodzone i towarzyszą bazom wojskowym, placówom, fabrykom i innym interesującym lub strategicznym punktom zainteresowania. <br/> <br/> Personel wojskowy może być obecny w strefach nielegalnych. Możesz <b> ukryć </b> w mundurze wroga, aby swobodnie chodzić.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","Główną zasadą projektowania jest utrzymanie rozgrywki wciągającej i wymagającej, nie jest wyjątkowo karania dla graczy. Aby uchwycić całą mapę, musisz myśleć strategicznie. Przygotuj się dobrze i mądrze wybierz swoje walki, bo szybko skończysz w beznadziejnych sytuacjach. Z drugiej strony, nagła śmierć z powodu zbłąkanej kuli lub niefortunnego strajku zaprawy nie przywróci cię o wiele godzin rozgrywki. <br/> <br/> Mając to na uwadze, możesz uzyskać najlepszy z tego trybu gry, grając w nią z dreszczem/lekką podejściem do odgrywania ról.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters to trwała kampania z otwartym światem zaprojektowana dla rozgrywki dla jednego gracza i kooperacji. Jako gracze przejmujesz kontrolę nad <b> Freedom Fighters </b> i wprowadzasz powstanie przeciwko siłom okupantów. Twoim celem jest uwolnienie całej mapy poprzez przejmowanie kontroli nad wieloma interesami, zarówno cywilnymi, jak i wojskowymi. <br/> <br/> Pamiętaj, aby przeczytać wszystkie sekcje podręcznika terenowego </b>, ponieważ ten mod wprowadza wiele nowych mechaników do gry.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","Pakiet podstawowy <b> Freedom Fighters </b> zawiera jeden scenariusz dla każdej z map waniliowych: <br/> <br/>- <b> Arland </b>: sugerowany dla nowych graczy jako scenariusz wprowadzenia. Znacznie wymaga znacznie mniej czasu niż Everon, dlatego dobrym testy testowym jest nauczenie się trybu gry i popełniania błędów lub testowania trudności przed przejściem na większe mapy. <br/> <br/>- <b> Everon </b>: Główny scenariusz z wystarczająco dużą mapą, aby w pełni wykorzystać wszystkie funkcje i mechanikę. Należy pamiętać, że jego zakończenie może potrwać tygodnie lub miesiące! <br/> <br/> zamierzamy opublikować wiele integracji z wybitnymi mapami społeczności w przyszłości.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,"Zeskanuj poniższy kod, aby dołączyć do oficjalnej społeczności niezgody.",
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Kiedyś przekonani do poparcia oporu, cywile nie zmieniją zdania samodzielnie. Pamiętaj, że każdy zwolennik może nadal stać się wrogi, jeśli dasz im wystarczający powód. W przeciwieństwie do zwolenników cywile zazwyczaj natychmiast stają się wrogo nastawieni w odpowiedzi na twoje działania. W takim przypadku nic nie możesz zrobić, aby zmienić zdanie, z wyjątkiem oczekiwania.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Namioty medyczne oferują szybszą regenerację dla bojowników wolności </b> zamieszkałych w środku. Są również źródłem pozycji medycznych, takich jak bandaże lub epinefryna, które można uzyskać, wydając zasoby w namiocie.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Aby przejąć kontrolę, opór musi wygrać bitwę <b> nad bazą. A <b> Battle </b> można zainicjować poprzez interakcję z posterunkiem flagi bazowej wojskowej.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Bazy wojskowe są kręgosłupem okupacji wroga nad tym obszarem. Wszystkie bazy muszą być kontrolowane przez opór przed osiągnięciem zwycięstwa, ale ostrzegaj, że są mocno strzeżone, a wróg nie pozwoli na ich kontrolę nad nimi.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Po kontroli oporu podstawa wojskowa staje się opornością <b> bazą operacyjną </b>, co oznacza, że opór może rozpocząć budowę w jej obszarze. Aby uzyskać więcej informacji, zobacz odpowiednią sekcję Podręcznika Pole.",
