Id,Source,Translation,Comment
JWK-FM-Factories-Intro,"Factories are crucial for your revolution, as they can provide a steady stream of resources, which are much needed for any war efforts.","Les usines sont cruciales pour votre révolution, car elles peuvent fournir un flux régulier de ressources, qui sont indispensables à tout effort de guerre.",
JWK-FM-Factories-ResourceProduction,"Each factory controlled by the resistance will produce certain resources, depending on the factory type. Those resources may be then freely utilized by freedom fighters as deemed fit. On each factory area there is at least one resource storage, in which the produced resources are placed. Those storages are always marked on the map and feature a sign.","Chaque usine contrôlée par la résistance produira certaines ressources, en fonction du type d'usine. Ces ressources peuvent ensuite être utilisées librement par les combattants de la liberté comme bon leur semble. Dans chaque zone d'usine, il y a au moins un entrepôt de ressources, dans lequel les ressources produites sont placées. Ces entrepôts sont toujours indiqués sur la carte et comportent un panneau.",
JWK-FM-FastTravel-Intro,"Fast travel is available only to player controlled operating bases. It is more expensive than public transport, but it can be performed from any location, even far away from roads and infrastructure. You cannot fast travel while being wanted, but you don't have to appear as a civilian.<br/><br/>To use fast travel, you need to open your map and select fast travel icon from the tool picker in the upper-left corner of the screen.","Le voyage rapide n'est disponible que dans les bases d'opérations contrôlées par les joueurs. Vous ne pouvez pas  Il est plus coûteux que les transports publics, mais il peut être effectué à partir de n'importe quel endroit, même loin des routes et des infrastructures. Vous ne pouvez pas utilisez le voyage rapide si vous êtes recherché.<br/><br/>Pour utiliser le déplacement rapide, vous devez ouvrir votre carte et sélectionner l'icône de déplacement rapide dans le sélecteur d'outils situé dans le coin supérieur gauche de l'écran.",
JWK-FM-FriendlyFighters-Intro,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.<br/><br/>Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Les combattants alliés sont des membres de la résistance ou des civils solidaires qui ont décidé de prendre part au combat. Ils apparaissent au cours des <b>batailles</b> sur divers points d'intérêt, tels que des villes, des bases militaires, des usines et autres. Ils sont autonomes et vous ne pouvez pas les contrôler directement, mais ils se battront à vos côtés contre l'ennemi. Cependant, leur présence dépend de vos actions, car chaque combattant doit être équipé d'armes et de munitions, ce qui nécessite des <b>approvisionnements</b>.<br/><br/>Les combattants amis consomment les approvisionnements stockés dans les <b>hideouts</b>. Si l'endroit pour lequel vous vous battez abrite une cachette (une ville, par exemple), les combattants n'apparaîtront et ne prendront des provisions que dans cette cachette spécifique. Dans le cas contraire (lors de l'attaque d'usines ou de bases militaires), le ravitaillement est consommé dans tous les repaires de la résistance, y compris le QG. Les ravitaillements stockés dans les bases d'opérations de la résistance (FOB, bases militaires) et les usines contrôlées ne sont pas pris en compte.",
JWK-FM-Header-Acquiring,Acquiring,Acquisition,
JWK-FM-Header-Building,Building,Construction,
JWK-FM-Header-Character,Character,Personnage,
JWK-FM-Header-Control,Control,Contrôle,
JWK-FM-Header-Defeat,Defeat,Défaite,
JWK-FM-Header-Economy,Economy,L'économie,
JWK-FM-Header-Enemies,Enemies,Ennemis,
JWK-FM-Header-FOBs,Forward Operating Bases,Bases d'opérations avancées,
JWK-FM-Header-Factions,Factions,Factions,
JWK-FM-Header-GameProgress,Campaign progress,Progrès de la campagne,
JWK-FM-Header-Gameplay,Gameplay,Expérience de jeu,
JWK-FM-Header-Healing,Healing,Guérison,
JWK-FM-Header-Heat,Heat,Chaleur,
JWK-FM-Header-HqHideouts,HQ hideouts,Cachettes du QG,
JWK-FM-Header-Icons,Icons,Icônes,
JWK-FM-Header-Income,Income,Revenu,
JWK-FM-Header-Management,Management,Gestion,
JWK-FM-Header-Maps,Scenarios,Scénarios,
JWK-FM-Header-MethodsOfEarning,Earning methods,Méthodes de rémunération,
JWK-FM-Header-MilitaryBases,Military bases,Bases militaires,
JWK-FM-Header-Miscellaneous,Miscellaneous,Divers,
JWK-FM-Header-OperatingBase,Operating base,Base opérationnelle,
JWK-FM-Header-OperatingBases,Operating bases,Bases opérationnelles,
JWK-FM-Header-OtherSettings,Other settings,Autres paramètres,
JWK-FM-Header-Phases,Phases,Phases,
JWK-FM-Header-Placement,Placement,Placement,
JWK-FM-Header-PreGame,Pre game,Avant match,
JWK-FM-Header-Presets,Presets,Préréglages,
JWK-FM-Header-Requirements,Requirements,Prérequis,
JWK-FM-Header-ResourceProduction,Resource production,Production de ressources,
JWK-FM-Header-Settings,Settings,Paramètres,
JWK-FM-Header-Start,Start,Démarrage,
JWK-FM-Header-Threat,Threat,Menace,
JWK-FM-Header-TownHideouts,Town hideouts,Cachettes de ville,
JWK-FM-Header-Towns,Towns,Villes,
JWK-FM-Header-Transferring,Transferring,Transfert,
JWK-FM-Header-Travel,Travel,Voyage,
JWK-FM-Header-Vehicles,Vehicles,Véhicules,
JWK-FM-Header-Victory,Victory,Victoire,
JWK-FM-Helipads-Intro,"Helipads offer a single parking spot to which helicopters can be assigned, and otherwise they are identical in functionality to garages.<br/><br/>Additionally to regular helipads, military bases allow to construct a <b>service helipad</b>, which can be used to repair helicopters.","Les héliports offrent une seule place de stationnement à laquelle les hélicoptères peuvent être affectés, et pour le reste, leur fonctionnalité est identique à celle des garages. <br/><br/>En plus des héliports ordinaires, les bases militaires permettent de construire un <b>héliport de service</b>, qui peut être utilisé pour réparer les hélicoptères.",
JWK-FM-Hideouts-HqHideouts,"HQ hideouts are established in safer locations — typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.<br/><br/>There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.<br/><br/>The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Les cachettes du QG sont établies dans des endroits plus sûrs - généralement dans des maisons éloignées des zones densément peuplées ou dans de petites localités isolées. Elles servent de points de livraison et de ramassage pour diverses opérations de résistance et de points de ralliement où les combattants mercenaires peuvent être <b>recrutés</b>.<br/><br/>Il y a toujours une cachette de QG dans le monde. Cependant, si vous la mettez en danger, elle cessera ses activités et devra être déplacée. Ce processus peut prendre plusieurs heures, pendant lesquelles le QG sera inaccessible. L'emplacement du QG n'est pas automatiquement révélé sur votre carte. Toutes fournitures dans le stockage de la cachette sera perdu pendant le deplacement de celle-ci. Pour découvrir sa position, vous devez soit appeler le QG à l'aide d'un téléphone, soit le contacter par radio, puis vous rendre aux coordonnées qui vous sont données.",
JWK-FM-Hideouts-Intro,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they’re not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.<br/><br/> Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Les cachettes sont des lieux sécurisés utilisés par la Résistance pour des réunions et des communications secrètes. Dans chaque cachette, vous pouvez rencontrer un <b>officier de la résistance</b> - votre contact principal pour toutes les questions de conspiration. Parlez-leur pour recevoir de nouvelles missions. Gardez à l'esprit qu'ils n'aiment pas particulièrement attirer l'attention des autorités, alors évitez de leur rendre visite lorsque vous avez la <b>chaleur</b> sur vous.<br/><br/> Les officiers des planques proposent également des armes, des munitions et d'autres matériels de guerre, tous disponibles en échange d'argent.",
JWK-FM-Hideouts-TownHideouts,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","La résistance établira des repaires dans les villes une fois qu'elle disposera d'un soutien local suffisant pour soutenir ses opérations. Il en va de même dans l'autre sens : si vous perdez trop de soutien, les opérations de la résistance deviendront insoutenables et la cachette sera dissoute. Il est très important de maintenir un réseau de cachettes, car chaque cachette supplémentaire signifie plus d'espace de stockage pour les fournitures, qui sont utilisées pour armer vos combattants pendant les batailles.",
JWK-FM-IllegalZones-Intro,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map as to not enter them by accident - they are usually fenced and accompany military bases, outposts, factories and other military or strategic points of interest.<br/><br/>Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.","De nombreuses zones sont interdites aux civils. Tout joueur repéré dans ces zones sera immédiatement abattu et chassé. Selon vos paramètres, ces zones seront marquées en rouge sur votre carte et/ou vous verrez une icône de statut sur votre HUD lorsque vous y entrerez. Il n'est pas nécessaire de vérifier frénétiquement votre carte pour ne pas y entrer par accident - elles sont généralement clôturées et accompagnent des bases militaires, des avant-postes, des usines et d'autres points d'intérêt militaires ou stratégiques.<br/><br/>Le personnel militaire est autorisé à être présent dans les zones illégales. Vous pouvez vous <b>déguiser</b> en uniforme ennemi pour vous promener librement.",
JWK-FM-Introduction-Gameplay,"Primary design principle is to keep the gameplay immersive and demanding, while not being extremely punishing for the players. To capture entire map you will need to think strategically. Prepare well and pick your fights wisely, or you will end up in hopeless situations quickly. On the other hand, sudden death because of a stray bullet or unfortunate mortar strike will not set you back by hours of gameplay.<br/><br/>With this in mind, you can get the best out of this game mode by playing it with a chillsim / light role-play attitude.","Le principe de conception principal est de garder le gameplay immersif et exigeant, sans pour autant être extrêmement punitif pour les joueurs. Pour conquérir une carte entière, vous devrez faire preuve de stratégie. Préparez-vous bien et choisissez judicieusement vos combats, sinon vous vous retrouverez rapidement dans une situation désespérée. D'un autre côté, une mort soudaine due à une balle perdue ou à un tir de mortier malheureux ne vous fera pas perdre des heures de jeu.<br/><br/>En gardant cela à l'esprit, vous pouvez tirer le meilleur parti de ce mode de jeu en le jouant avec une attitude chillsim / jeu de rôle léger.",
JWK-FM-Introduction-Intro,"Freedom Fighters is a persistent open-world campaign designed for single player and co-op gameplay. As players, you take control over <b>freedom fighters</b> and launch an uprising against occupier forces. Your goal is to liberate the whole map by taking control over multiple points of interests, both civilian and military.<br/><br/>Be sure to read through all sections of <b>Field Manual</b>, as this mod introduces multiple new mechanics to the game.","Freedom Fighters est une campagne persistante en monde ouvert conçue pour être jouée en solo ou en coopération. En tant que joueurs, vous prenez le contrôle de <b>combattants de la liberté</b> et lancez un soulèvement contre les forces d'occupation. Votre objectif est de libérer l'ensemble de la carte en prenant le contrôle de nombreux points d'intérêt, tant civils que militaires.<br/><br/>Veillez à lire toutes les sections du <b>Manuel de terrain</b>, car ce mod introduit de nombreux nouveaux mécanismes dans le jeu.",
JWK-FM-Introduction-Maps,"Base package of <b>Freedom Fighters</b> comes with a single scenario for each of the vanilla maps:<br/><br/>- <b>Arland</b>: suggested for new players as an introduction scenario. It requires much less time to complete than Everon, therefore it's a good testing ground to learn the game mode and make mistakes, or test difficulty settings before taking on larger maps.<br/><br/>- <b>Everon</b>: the main scenario, with a large enough map to fully utilize all features and mechanics. Keep in mind it may take weeks or months to complete it!<br/><br/>We intend to publish multiple integrations with outstanding community maps in the future.","Le pack de base de <b>Freedom Fighters</b> est livré avec un scénario unique pour chacune des cartes vanille :<br/><br/>- <b>Arland</b> : suggéré pour les nouveaux joueurs comme scénario d'introduction. Il faut beaucoup moins de temps pour le terminer qu'Everon, c'est donc un bon terrain d'essai pour apprendre le mode de jeu et faire des erreurs, ou tester les paramètres de difficulté avant de s'attaquer à des cartes plus grandes.<br/><br/>- <b>Everon</b> : le scénario principal, avec une carte assez grande pour utiliser pleinement toutes les fonctionnalités et les mécanismes. Gardez à l'esprit que cela peut prendre des semaines ou des mois pour le terminer ! <br/><br/>Nous avons l'intention de publier plusieurs intégrations avec des cartes communautaires exceptionnelles à l'avenir.",
JWK-FM-JoinDiscord-Intro,Scan the code below to join the official Discord community.,Scannez le code ci-dessous pour rejoindre la communauté Discord officielle.,
JWK-FM-LosingSupport-Intro,"Once convinced to support the resistance, civilians will not change their mind on their own. Remember that each supporter can still turn hostile if you give them a good enough reason to. Opposite to supporters, civilians will typically turn hostile immediately in response to your actions. In that case, there is nothing you can do to change their mind except for waiting.","Une fois convaincus de soutenir la résistance, les civils ne changeront pas d'avis d'eux-mêmes. N'oubliez pas que chaque partisan peut toujours devenir hostile si vous lui donnez une bonne raison de le faire. Contrairement aux partisans, les civils deviendront généralement hostiles immédiatement en réponse à vos actions. Dans ce cas, vous ne pouvez rien faire pour les faire changer d'avis, si ce n'est attendre.",
JWK-FM-MedicalTents-Intro,"Medical tents offer faster regeneration for <b>freedom fighters</b> residing inside. They are also a source for medical items such as bandages or epinephrine, which can be obtained by spending resources at the tent.","Les tentes médicales offrent une régénération plus rapide aux <b>combattants de la liberté</b> qui y résident. Elles sont également une source d'articles médicaux tels que des bandages ou de l'épinéphrine, que l'on peut obtenir en dépensant des ressources dans la tente.",
JWK-FM-MilitaryBases-Control,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by interacting with the military base flag post.","Pour prendre le contrôle de la base, la résistance doit gagner une <b>bataille</b>. Une <b>bataille</b> peut être déclenchée en interagissant avec le drapeau de la base militaire.",
JWK-FM-MilitaryBases-Intro,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Les bases militaires constituent le pilier central de l'occupation ennemie dans la région. Toutes les bases doivent être contrôlées par la résistance pour remporter la victoire, mais attention, elles sont lourdement gardées et l'ennemi n'en laissera pas le contrôle facilement.",
JWK-FM-MilitaryBases-OperatingBase,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in it's area. See relevant Field Manual section for more info.","Une fois sous le contrôle de la résistance, la base militaire devient la <b>base opérationnelle</b> de la résistance, ce qui signifie que la résistance peut commencer à construire dans sa zone. Voir la section pertinente du manuel de terrain pour plus d'informations.",
JWK-FM-Missions-Intro,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.<br/><br/>Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Vous pouvez recevoir des missions en parlant à l'officier de la résistance. Les missions sont partagées par tous les joueurs en jeu et le joueur qui les prend ou les rapporte n'a pas d'importance. Si la mission est récompensée par de l'argent, le montant est automatiquement réparti entre tous les joueurs en jeu.<br/><br/>Les missions et leur progression sont, à tout moment, entièrement persistantes. Il est conseillé de consulter le journal en rejoignant une session en ligne existante pour vérifier s'il existe des missions déjà commencées.",
JWK-FM-Money-Intro,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.<br/><br/>You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.<br/><br/>Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","<b>L'argent</b> fait tourner le monde et il en va de même dans <b>Freedom Fighters</b>. Vous en aurez besoin pour acheter du matériel, des fournitures, engager des subordonnés et développer vos bases. La quantité d'argent possédée peut être vérifiée à tout moment en ouvrant le menu de l'inventaire.<br/><br/>Vous pouvez sélectionner la monnaie utilisée dans votre course lors de la configuration du jeu. Le format de monnaie choisi n'a aucun effet sur le gameplay et est purement un changement cosmétique/de jeu de rôle.<br/><br/>Votre argent est virtuel, ce qui signifie qu'il n'y a pas d'objet de portefeuille dans le jeu et que votre solde est lié à votre profil de joueur. Ce qu'il advient de votre solde en cas de mort de votre personnage dépend de vos paramètres de difficulté, allant de l'absence de pénalité à la perte totale, en passant par des frais fixes.",
JWK-FM-Money-MethodsOfEarning,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.<br/><br/>If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Il y a plusieurs façons de gagner de l'argent, mais la plus gratifiante est de collecter les plaques d'identité de l'ennemi et de les remettre à la résistance. Vous pouvez aussi vendre de l'équipement volé de l'ennemi. <br/><br/>Si vous êtes extrêmement désespéré, vous pouvez essayer d'extorquer des civils sans défense. Il s'agit là de votre dernier recours, car cela les rend hostiles à votre égard et vous fait perdre leur soutien durement gagné.",
JWK-FM-Money-Transferring,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Vous pouvez transférer de l'argent à un autre combattant de la liberté en accédant au menu radial et en sélectionnant l'option <b>Transférer de l'argent</b>. Pour ce faire, vous devez vous trouver à proximité immédiate du destinataire. Une fois l'argent envoyé, le bénéficiaire du transfert recevra une notification mentionnant le nom de l'expéditeur et le montant de l'argent reçu.",
JWK-FM-NewGame-Factions,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.<br/><br/>Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in allied and occupier faction roles. Support for outstanding community created factions will be added in future.","- <b>Faction des joueurs</b> : la faction de la résistance. Des forces irrégulières qui utiliseront un mélange de leur propre équipement et de celui des factions alliées.<br/>- <b>faction ennemie</b> : la faction de l'occupant. Armée régulière et organisée, contrôlant tous les points importants de la carte, ne manquant pas de moyens.<br/>- <b>faction alliée</b> : puissance extérieure qui fournit à la résistance une aide politique et militaire. Pas directement présente dans le monde, mais la résistance peut avoir accès à certaines de ses armes et véhicules.<br/>- <b>faction civile</b> : la population locale, présente dans les villes et les installations non militaires. En fonction des événements mondiaux, des personnages spécifiques peuvent devenir des partisans de la résistance ou des forces d'occupation et s'impliquer.<br/><br/>En raison de nombreuses fonctionnalités supplémentaires, <b>Freedom Fighters</b> n'est pas automatiquement compatible avec les factions moddées. Dans la version de base, vous pouvez jouer en tant que <b>FIA</b>, et choisir entre <b>USA</b> et <b>USSR</b> dans les rôles de faction alliée et occupante. La prise en charge de factions exceptionnelles créées par la communauté sera ajoutée à l'avenir.",
JWK-FM-NewGame-Intro,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progress will carry over seamlessly.","Que vous lanciez un scénario solo, que vous hébergiez un serveur local ou que vous mettiez en place un serveur dédié, la nouvelle partie de <b>Freedom Fighters</b> est lancée à l'aide d'une interface utilisateur en jeu. Les trois méthodes de jeu supportées. De plus, vous pouvez passer librement d'une partie solo à un serveur hébergé localement - la progression de votre campagne se poursuivra de manière transparente.",
JWK-FM-NewGame-OtherSettings,You can also change the displayed format of the ingame currency to your liking. This is purely a cosmetic feature and has no impact on the actual gameplay mechanics.,Vous pouvez également modifier le format d'affichage de la monnaie du jeu à votre convenance. Il s'agit d'une fonctionnalité purement cosmétique qui n'a aucun impact sur les mécanismes de jeu.,
JWK-FM-NewGame-PreGame,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. If you are playing on a dedicated server, you need to log in as an admin to configure the game and launch it. This is automatic for single players and local hosts.<br/><br/>During pre game you can select faction configuration and multiple difficulty options. <b>Setup and difficulty settings cannot be changed later.</b> Ability to change difficulty settings during a campaign will be added in future.","S'il n'y a pas de données sauvegardées, tous les joueurs qui rejoignent le jeu verront un écran <b>pré-jeu</b>. Si vous jouez sur un serveur dédié, vous devez vous connecter en tant qu'administrateur pour configurer le jeu et le lancer. Cette opération est automatique pour les joueurs seuls et les hôtes locaux. <br/><br/>Pendant le pré-jeu, vous pouvez sélectionner la configuration des factions et plusieurs options de difficulté. <b>Les paramètres de configuration et de difficulté ne peuvent pas être modifiés par la suite.</b> La possibilité de modifier les paramètres de difficulté pendant une campagne sera ajoutée à l'avenir.",
JWK-FM-OB-CommandPosts-Intro,"Command post enables you to have an <b>resistance officer</b> on site, allowing you to hand in dogtags, take posters or missions in your operating base, without the need to travel to a hideout.","Le poste de commandement vous permet d'avoir un <b>officiel de la résistance</b> sur place, ce qui vous permet de remettre des dogtags, de prendre des affiches ou d'effectuer des missions dans votre base d'opération, sans avoir à vous rendre dans une cachette.",
JWK-FM-OB-Overview-FOBs,"FOBs can be established by resistance members using entrenchment tool, via placement menu. They need to be placed in sufficient distance from enemy controlled facilities, towns and other points of interest. You can use <b>FOB Placement</b> map tool to plan the location in advance.<br/><br/>FOBs are field bases and as such, offer less capabilities than <b>military bases</b>, and their armory and equipment assortment is limited to resistance assets. However, they can be established very early, before resistance is strong enough to overtake a military base, and/or may be placed in very advantageous locations.","Les Bases d'Opérations peuvent être établies par les membres de la résistance à l'aide de l'outil de retranchement, via le menu de placement. Elles doivent être placées à une distance suffisante des installations contrôlées par l'ennemi, des villes et d'autres points d'intérêt. Vous pouvez planifier d'avance avec l'outil de carte appelé <b>Placement de Base d'Opération</b>. Les Base d'opérations sont des bases de campagne et, en tant que telles, elles offrent moins de capacités que les bases militaires, et leur arsenal et leur équipement sont limités aux ressources de la résistance. Cependant, elles peuvent être établies très tôt, avant que la résistance ne soit suffisamment forte pour prendre le contrôle d'une base militaire, et/ou peuvent être placées dans des endroits très avantageux.",
JWK-FM-OB-Overview-Intro,"Operating bases are locations in which resistance members can construct buildings and fortifications, store resources, operate garages, repair and refuel vehicles, and more. If enough resources are stored, an operating base may be used as a <b>respawn location</b>.<br/><br/>There are two types of operating bases, as described below.","Les bases d'opérations sont des endroits où les membres de la résistance peuvent construire des bâtiments et des fortifications, stocker des ressources, faire fonctionner des garages, réparer et ravitailler des véhicules, et plus encore. Si les ressources stockées sont suffisantes, une base d'opérations peut être utilisée comme un <b>lieu de renaissance</b>.<br/><br/>Il existe deux types de bases d'opérations, comme décrit ci-dessous.",
JWK-FM-OB-Overview-MilitaryBases,"<b>Military bases</b> are existing locations in the world, controlled by the enemy. After they are taken over, they can be used as <b>operating bases</b>.<br/><br/>They are somewhat complimentary to <b>FOBs</b>, as they offer more possibilities at the cost of their fixed placement. Fighters will find here regular army equipment of the <b>allied forces</b> and more construction options.","Les <b>bases militaires</b> sont des lieux existants dans le monde, contrôlés par l'ennemi. Après leur prise de contrôle, elles peuvent être utilisées comme <b>bases d'opérations</b> <br/><br/>Elles sont en quelque sorte complémentaires des <b>FOBs</b>, car elles offrent plus de possibilités au détriment de leur emplacement fixe. Les combattants y trouveront l'équipement habituel de l'armée des <b>forces alliées</b> et davantage d'options de construction.",
JWK-FM-Ownership-Intro,"Various items in the world can be <b>owned</b> by <b>freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at resistance base.","Divers objets du monde peuvent être <b>possédés</b> par les <b>combattants de la liberté</b> - tels que les conteneurs placés dans les bases d'opérations et les véhicules trouvés dans le monde. Le <b>propriétaire</b> peut verrouiller l'objet, limitant ainsi l'accès des autres joueurs. L'état du verrou et la propriété sont tous deux conservés. Ceci est utile si vous voulez garder vos effets personnels en sécurité, ou vous assurer qu'aucun conducteur imprudent ne détourne votre véhicule de valeur à la base de résistance.",
JWK-FM-Ownership-Management,"To acquire ownership over an item, it must have no prior owner. In that case, you will see an <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.<br/><br/>Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Pour acquérir la possession d'un élément, celui-ci ne doit pas avoir de propriétaire antérieur. Dans ce cas, vous verrez une action <b>Réclamer la propriété</b> sur l'objet. Il vous suffit de l'utiliser pour revendiquer l'objet comme étant le vôtre. Si vous placez des objets et que l'objet peut être possédé, vous en revendiquerez automatiquement la propriété. <br/><br/>Il peut arriver que vous souhaitiez transférer la propriété à un autre joueur, par exemple si vous construisez des conteneurs pour votre escouade. Dans ce cas, vous pouvez utiliser l'action <b>Abandonner la propriété</b> pour libérer l'objet. Par la suite, il pourra être réclamé par n'importe quel autre joueur. L'abandon de l'objet le déverrouillera également automatiquement.",
JWK-FM-Phones-Intro,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.","Les téléphones peuvent être utilisés pour passer des appels à des contacts connus en utilisant le répertoire, ou en composant un numéro manuellement. Une fois que l'on a interagi avec le téléphone, un menu radial s'affiche pour permettre de choisir la méthode préférée.",
JWK-FM-Ports-Intro,"Ports can be used to import <b>supplies</b> from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled independently.<br/><br/>Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.","Les ports peuvent être utilisés pour importer des <b>fournitures</b> de l'étranger, une ressource essentielle représentant diverses marchandises indispensables à la fois à la vie quotidienne et au développement de vos installations. Les fournitures peuvent être achetées contre de l'argent après avoir interagi avec le panneau de la zone de stockage. Chaque port dispose d'un stock limité de fournitures, qui doit être réapprovisionné au bout de quelques jours. Les entrepôts des ports sont indépendants les uns des autres et sont remplis indépendamment. <br/><br/>Une fois les fournitures achetées, elles seront placées dans la zone de ramassage. Ne vous inquiétez pas si vous ne pouvez pas transporter toutes les marchandises en une seule fois : ces fournitures sont en sécurité et attendront d'être ramassées à votre retour.",
JWK-FM-Posters-Acquiring,Posters can be obtained from resistance officers using relevant dialogue option.,Les affiches peuvent être obtenues auprès des officiers de la résistance en utilisant l'option de dialogue appropriée.,
JWK-FM-Posters-GameProgress,"Postering all spots is not required to finish the campaign, but is required to reach 100% completion.","Il n'est pas nécessaire d'afficher tous les endroits pour terminer la campagne, mais il faut le faire pour atteindre un taux d'achèvement de 100 %.",
JWK-FM-Posters-Intro,"Placing up posters is a very effective early method to raise awareness about your revolution and gain support. It's more time effective than personal agitation, as you can reach many people with a single poster.<br/><br/>There is a trade off however, as the amount of posters - and thus the support you can generate this way - is limited. As the posters are meant to be visible - they are also visible to enemy forces too, and will raise the local threat level.","La pose d'affiches est une première méthode très efficace pour sensibiliser à votre révolution et obtenir un soutien. Il s'agit d'une méthode plus rapide que l'agitation personnelle, car vous pouvez atteindre de nombreuses personnes avec une seule affiche. <br/><br/>Il y a cependant un compromis, car le nombre d'affiches - et donc le soutien que vous pouvez générer de cette façon - est limité. Les affiches étant destinées à être visibles, elles le sont également pour les forces ennemies, ce qui augmente le niveau de menace local.",
